"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"ID1585"	"0.16284"	"2.01e-02"	"-2.5910551"	"-3.46704"	"-5.20e-01"	"HDAC6"	"histone deacetylase 6"
"ID1920"	"0.16284"	"2.01e-02"	"-2.5910222"	"-3.4671"	"-7.74e-01"	"KDELR3///DDX17"	"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3///DEAD (Asp-Glu-Ala-Asp) box polypeptide 17"
"ID15045"	"0.16284"	"2.01e-02"	"-2.5909394"	"-3.46725"	"-1.82"	"EMX2"	"empty spiracles homeobox 2"
"ID13036"	"0.16284"	"2.01e-02"	"-2.5907079"	"-3.46768"	"-7.22e-01"	""	""
"ID10699"	"0.16321"	"2.02e-02"	"-2.5893128"	"-3.47024"	"-8.04e-01"	"RNASET2"	"ribonuclease T2"
"ID1186"	"0.16332"	"2.02e-02"	"2.5887362"	"-3.4713"	"8.27e-01"	""	""
"ID10112"	"0.16343"	"2.02e-02"	"-2.5880046"	"-3.47264"	"-7.49e-01"	""	""
"ID8590"	"0.16343"	"2.02e-02"	"-2.5879304"	"-3.47278"	"-4.78e-01"	"MICA"	"MHC class I polypeptide-related sequence A"
"ID15766"	"0.16349"	"2.03e-02"	"2.5874958"	"-3.47358"	"4.20e-01"	""	""
"ID14281"	"0.16365"	"2.03e-02"	"-2.5867405"	"-3.47496"	"-6.62e-01"	"ST7OT3///ST7"	"ST7 overlapping transcript 3 (non-coding RNA)///suppression of tumorigenicity 7"
"ID8448"	"0.16382"	"2.03e-02"	"-2.5860027"	"-3.47632"	"-4.53e-01"	"MINPP1"	"multiple inositol polyphosphate histidine phosphatase, 1"
"ID12970"	"0.16391"	"2.03e-02"	"2.5854862"	"-3.47727"	"4.83e-01"	"BSN"	"bassoon (presynaptic cytomatrix protein)"
"ID9897"	"0.16395"	"2.04e-02"	"2.5851218"	"-3.47794"	"6.82e-01"	"KPNA6"	"karyopherin alpha 6 (importin alpha 7)"
"ID9394"	"0.16414"	"2.04e-02"	"2.5841199"	"-3.47977"	"7.84e-01"	""	""
"ID5512"	"0.16414"	"2.04e-02"	"-2.5840346"	"-3.47993"	"-8.53e-01"	"LOC728860///KPNA2"	"karyopherin alpha-2 subunit like///karyopherin alpha 2 (RAG cohort 1, importin alpha 1)"
"ID13807"	"0.16422"	"2.04e-02"	"-2.5834859"	"-3.48094"	"-5.58e-01"	"MFGE8"	"milk fat globule-EGF factor 8 protein"
"ID11625"	"0.16422"	"2.04e-02"	"-2.5833129"	"-3.48125"	"-1.35"	"LOC728269///MAGEA9"	"melanoma antigen family A, 9 -like///melanoma antigen family A, 9"
"ID7628"	"0.16435"	"2.05e-02"	"2.5824676"	"-3.48281"	"6.67e-01"	"SLC35A1"	"solute carrier family 35 (CMP-sialic acid transporter), member A1"
"ID10182"	"0.16435"	"2.05e-02"	"-2.5824169"	"-3.4829"	"-5.15e-01"	""	""
"ID2713"	"0.16443"	"2.05e-02"	"2.5819511"	"-3.48375"	"9.10e-01"	"GRIP1"	"glutamate receptor interacting protein 1"
"ID3357"	"0.16469"	"2.05e-02"	"-2.5809221"	"-3.48564"	"-6.11e-01"	"SLC37A1"	"solute carrier family 37 (glycerol-3-phosphate transporter), member 1"
"ID14407"	"0.1647"	"2.05e-02"	"-2.5806327"	"-3.48617"	"-1.12"	"PMAIP1"	"phorbol-12-myristate-13-acetate-induced protein 1"
"ID8688"	"0.16474"	"2.06e-02"	"2.5801045"	"-3.48714"	"7.45e-01"	"P2RY5"	"purinergic receptor P2Y, G-protein coupled, 5"
"ID4651"	"0.16474"	"2.06e-02"	"2.5800367"	"-3.48726"	"5.01e-01"	"PAX9"	"paired box 9"
"ID10489"	"0.16479"	"2.06e-02"	"-2.579622"	"-3.48802"	"-3.94e-01"	"VAMP1"	"vesicle-associated membrane protein 1 (synaptobrevin 1)"
"ID9600"	"0.16487"	"2.06e-02"	"2.57907"	"-3.48904"	"6.42e-01"	"PTPRM"	"protein tyrosine phosphatase, receptor type, M"
"ID14945"	"0.16487"	"2.06e-02"	"-2.5789134"	"-3.48932"	"-5.04e-01"	"SUGT1"	"SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)"
"ID8783"	"0.1649"	"2.06e-02"	"2.5783803"	"-3.4903"	"9.62e-01"	"KCNMB4"	"potassium large conductance calcium-activated channel, subfamily M, beta member 4"
"ID206"	"0.1649"	"2.06e-02"	"-2.5783187"	"-3.49041"	"-8.15e-01"	"RFC5"	"replication factor C (activator 1) 5, 36.5kDa"
"ID8367"	"0.16495"	"2.07e-02"	"-2.5773578"	"-3.49218"	"-5.07e-01"	"UBE2Q1"	"ubiquitin-conjugating enzyme E2Q (putative) 1"
"ID14112"	"0.16495"	"2.07e-02"	"-2.5771744"	"-3.49251"	"-5.74e-01"	"C1orf61"	"chromosome 1 open reading frame 61"
"ID2012"	"0.16495"	"2.07e-02"	"2.5771567"	"-3.49254"	"5.24e-01"	"HIP1"	"huntingtin interacting protein 1"
"ID4589"	"0.16495"	"2.07e-02"	"2.5769954"	"-3.49284"	"6.55e-01"	"COL11A2"	"collagen, type XI, alpha 2"
"ID9844"	"0.16495"	"2.07e-02"	"-2.5769721"	"-3.49288"	"-6.11e-01"	""	""
"ID16256"	"0.165"	"2.07e-02"	"2.576567"	"-3.49363"	"1.88"	""	""
"ID6632"	"0.16538"	"2.08e-02"	"-2.5750116"	"-3.49648"	"-6.47e-01"	"NR0B2"	"nuclear receptor subfamily 0, group B, member 2"
"ID15174"	"0.16538"	"2.08e-02"	"2.5746798"	"-3.49708"	"6.51e-01"	"PCF11"	"PCF11, cleavage and polyadenylation factor subunit, homolog (S. cerevisiae)"
"ID5972"	"0.16538"	"2.08e-02"	"2.5745711"	"-3.49728"	"7.36e-01"	"SOX12"	"SRY (sex determining region Y)-box 12"
"ID12332"	"0.16538"	"2.08e-02"	"-2.5743118"	"-3.49776"	"-1.06"	"PMM1"	"phosphomannomutase 1"
"ID13381"	"0.16538"	"2.08e-02"	"-2.5742076"	"-3.49795"	"-6.79e-01"	"CSTF1"	"cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa"
"ID9547"	"0.16539"	"2.08e-02"	"-2.5739518"	"-3.49842"	"-9.86e-01"	"TOX3"	"TOX high mobility group box family member 3"
"ID1179"	"0.16539"	"2.08e-02"	"2.573704"	"-3.49887"	"1.17"	""	""
"ID10468"	"0.16577"	"2.09e-02"	"2.5720908"	"-3.50183"	"1.26"	""	""
"ID8039"	"0.16577"	"2.09e-02"	"2.5720821"	"-3.50184"	"2.19"	""	""
"ID12147"	"0.16654"	"2.10e-02"	"2.5695114"	"-3.50655"	"1.74"	""	""
"ID5107"	"0.16664"	"2.10e-02"	"-2.5689827"	"-3.50752"	"-1.68"	"TTR"	"transthyretin (prealbumin, amyloidosis type I)"
"ID7385"	"0.16674"	"2.10e-02"	"2.568434"	"-3.50852"	"3.70e-01"	"ALOX15B"	"arachidonate 15-lipoxygenase, type B"
"ID4190"	"0.1669"	"2.11e-02"	"2.5677116"	"-3.50985"	"8.68e-01"	"MT1G"	"metallothionein 1G"
"ID11305"	"0.16711"	"2.11e-02"	"2.5668657"	"-3.51139"	"4.71e-01"	"OAS1"	"2',5'-oligoadenylate synthetase 1, 40/46kDa"
"ID12683"	"0.1672"	"2.11e-02"	"-2.566335"	"-3.51237"	"-7.12e-01"	"ANXA1"	"annexin A1"
"ID12825"	"0.1672"	"2.11e-02"	"2.5660865"	"-3.51282"	"1.20"	"HSPA8"	"heat shock 70kDa protein 8"
"ID7008"	"0.16723"	"2.12e-02"	"-2.5656764"	"-3.51357"	"-6.19e-01"	"NONO"	"non-POU domain containing, octamer-binding"
"ID12333"	"0.16723"	"2.12e-02"	"-2.5653763"	"-3.51412"	"-4.53e-01"	"PHKG2"	"phosphorylase kinase, gamma 2 (testis)"
"ID835"	"0.16723"	"2.12e-02"	"-2.5652096"	"-3.51443"	"-5.25e-01"	"NCKAP1L"	"NCK-associated protein 1-like"
"ID8970"	"0.16723"	"2.12e-02"	"2.5650408"	"-3.51473"	"6.99e-01"	"IDH3A"	"isocitrate dehydrogenase 3 (NAD+) alpha"
"ID3824"	"0.16732"	"2.12e-02"	"2.5645381"	"-3.51565"	"5.99e-01"	""	""
"ID16012"	"0.16734"	"2.12e-02"	"-2.5640221"	"-3.5166"	"-8.91e-01"	"CYP2S1"	"cytochrome P450, family 2, subfamily S, polypeptide 1"
"ID14927"	"0.16734"	"2.12e-02"	"2.563992"	"-3.51665"	"5.64e-01"	"SIRT5"	"sirtuin (silent mating type information regulation 2 homolog) 5 (S. cerevisiae)"
"ID13633"	"0.16748"	"2.13e-02"	"2.5631527"	"-3.51819"	"6.43e-01"	"HIST1H1A"	"histone cluster 1, H1a"
"ID12503"	"0.16748"	"2.13e-02"	"-2.5630943"	"-3.5183"	"-7.22e-01"	"GBF1"	"golgi-specific brefeldin A resistance factor 1"
"ID3368"	"0.16754"	"2.13e-02"	"-2.5624654"	"-3.51945"	"-1.06"	"EZH1"	"enhancer of zeste homolog 1 (Drosophila)"
"ID3713"	"0.16754"	"2.13e-02"	"2.5624562"	"-3.51946"	"5.79e-01"	"KCNJ3"	"potassium inwardly-rectifying channel, subfamily J, member 3"
"ID5983"	"0.16759"	"2.13e-02"	"-2.561888"	"-3.5205"	"-5.54e-01"	"GOLGA3"	"golgi autoantigen, golgin subfamily a, 3"
"ID2684"	"0.16759"	"2.13e-02"	"-2.5617849"	"-3.52069"	"-9.61e-01"	""	""
"ID7625"	"0.16759"	"2.13e-02"	"-2.5615898"	"-3.52105"	"-8.97e-01"	"IGFBP3"	"insulin-like growth factor binding protein 3"
"ID11266"	"0.16763"	"2.14e-02"	"-2.5612276"	"-3.52171"	"-4.53e-01"	"SERPINB5"	"serpin peptidase inhibitor, clade B (ovalbumin), member 5"
"ID12900"	"0.16773"	"2.14e-02"	"-2.5606835"	"-3.52271"	"-6.85e-01"	""	""
"ID7523"	"0.16778"	"2.14e-02"	"-2.5595809"	"-3.52472"	"-8.17e-01"	"FAM50A"	"family with sequence similarity 50, member A"
"ID11856"	"0.16778"	"2.14e-02"	"2.5591474"	"-3.52551"	"7.76e-01"	"EIF2S3"	"eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa"
"ID2028"	"0.16778"	"2.14e-02"	"2.5590782"	"-3.52564"	"7.33e-01"	"IGSF6"	"immunoglobulin superfamily, member 6"
"ID8314"	"0.16778"	"2.14e-02"	"2.5590273"	"-3.52573"	"6.51e-01"	""	""
"ID10145"	"0.16778"	"2.15e-02"	"2.5588965"	"-3.52597"	"6.20e-01"	"HDGFRP3"	"hepatoma-derived growth factor, related protein 3"
"ID7833"	"0.16778"	"2.15e-02"	"-2.5588732"	"-3.52602"	"-1.67"	""	""
"ID11693"	"0.16778"	"2.15e-02"	"2.5588728"	"-3.52602"	"8.10e-01"	"SCAMP1"	"secretory carrier membrane protein 1"
"ID7979"	"0.1679"	"2.15e-02"	"-2.5582854"	"-3.52709"	"-9.31e-01"	"IER3"	"immediate early response 3"
"ID10341"	"0.16793"	"2.15e-02"	"2.5578316"	"-3.52792"	"8.90e-01"	"PHYH"	"phytanoyl-CoA 2-hydroxylase"
"ID6514"	"0.16793"	"2.15e-02"	"2.557699"	"-3.52816"	"6.85e-01"	"ARF3"	"ADP-ribosylation factor 3"
"ID6215"	"0.16819"	"2.15e-02"	"-2.5566929"	"-3.53"	"-7.36e-01"	"DNAJC10"	"DnaJ (Hsp40) homolog, subfamily C, member 10"
"ID8255"	"0.16838"	"2.16e-02"	"2.5556792"	"-3.53185"	"1.14"	"ACADS"	"acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain"
"ID6991"	"0.16838"	"2.16e-02"	"2.5556698"	"-3.53187"	"6.82e-01"	"TCF4"	"transcription factor 4"
"ID5409"	"0.16878"	"2.17e-02"	"-2.5542263"	"-3.53451"	"-5.22e-01"	"POU2AF1"	"POU class 2 associating factor 1"
"ID6641"	"0.16878"	"2.17e-02"	"-2.5538693"	"-3.53516"	"-6.28e-01"	"PROZ"	"protein Z, vitamin K-dependent plasma glycoprotein"
"ID3396"	"0.16878"	"2.17e-02"	"-2.5537599"	"-3.53536"	"-6.82e-01"	"LYL1"	"lymphoblastic leukemia derived sequence 1"
"ID297"	"0.16878"	"2.17e-02"	"2.5535376"	"-3.53577"	"6.00e-01"	"TRPC6"	"transient receptor potential cation channel, subfamily C, member 6"
"ID1249"	"0.16886"	"2.17e-02"	"2.5529527"	"-3.53683"	"7.78e-01"	"HBBP1"	"hemoglobin, beta pseudogene 1"
"ID6035"	"0.16886"	"2.17e-02"	"2.5528092"	"-3.5371"	"6.07e-01"	"FTCD"	"formiminotransferase cyclodeaminase"
"ID9274"	"0.16897"	"2.17e-02"	"-2.5522567"	"-3.53811"	"-8.69e-01"	"AK2"	"adenylate kinase 2"
"ID12798"	"0.16933"	"2.18e-02"	"2.5506309"	"-3.54107"	"1.10"	"DUSP8"	"dual specificity phosphatase 8"
"ID15974"	"0.16933"	"2.18e-02"	"2.5506183"	"-3.5411"	"6.86e-01"	"CLEC3A"	"C-type lectin domain family 3, member A"
"ID11248"	"0.16933"	"2.18e-02"	"-2.550465"	"-3.54138"	"-1.15"	"PSD"	"pleckstrin and Sec7 domain containing"
"ID4840"	"0.16938"	"2.18e-02"	"-2.5501015"	"-3.54204"	"-8.84e-01"	"NDP"	"Norrie disease (pseudoglioma)"
"ID4635"	"0.1695"	"2.19e-02"	"2.5495116"	"-3.54312"	"2.37"	""	""
"ID3778"	"0.16978"	"2.19e-02"	"2.548359"	"-3.54522"	"1.12"	"PROS1"	"protein S (alpha)"
"ID8463"	"0.16978"	"2.19e-02"	"-2.5482185"	"-3.54548"	"-9.83e-01"	"LYPLA3"	"lysophospholipase 3 (lysosomal phospholipase A2)"
"ID1284"	"0.17004"	"2.20e-02"	"-2.5471929"	"-3.54735"	"-5.10e-01"	""	""
"ID16026"	"0.17012"	"2.20e-02"	"-2.5467234"	"-3.54821"	"-1.14"	"SOX8"	"SRY (sex determining region Y)-box 8"
"ID11717"	"0.17013"	"2.20e-02"	"-2.5464784"	"-3.54865"	"-6.26e-01"	"GLG1"	"golgi apparatus protein 1"
"ID2587"	"0.17038"	"2.20e-02"	"-2.5453148"	"-3.55078"	"-6.60e-01"	"MSMB"	"microseminoprotein, beta-"
"ID6877"	"0.17038"	"2.20e-02"	"-2.5452497"	"-3.5509"	"-6.02e-01"	"GART"	"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
"ID15797"	"0.17075"	"2.21e-02"	"-2.543908"	"-3.55334"	"-6.53e-01"	"TCN1"	"transcobalamin I (vitamin B12 binding protein, R binder family)"
"ID15749"	"0.17075"	"2.21e-02"	"-2.5437186"	"-3.55369"	"-6.74e-01"	"PLCG2"	"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
"ID11797"	"0.17081"	"2.21e-02"	"-2.5432873"	"-3.55448"	"-9.38e-01"	"MAP2K2"	"mitogen-activated protein kinase kinase 2"
"ID10874"	"0.17097"	"2.22e-02"	"-2.5425898"	"-3.55575"	"-1.02"	"BCL2L1"	"BCL2-like 1"
"ID2568"	"0.17121"	"2.22e-02"	"2.5416529"	"-3.55746"	"1.22"	""	""
"ID6945"	"0.17124"	"2.22e-02"	"-2.5411408"	"-3.55839"	"-5.83e-01"	"PABPC4"	"poly(A) binding protein, cytoplasmic 4 (inducible form)"
"ID5625"	"0.17124"	"2.22e-02"	"-2.5410937"	"-3.55848"	"-1.33"	"C20orf3"	"chromosome 20 open reading frame 3"
"ID13016"	"0.17127"	"2.22e-02"	"-2.5407633"	"-3.55908"	"-4.72e-01"	"PAPPA"	"pregnancy-associated plasma protein A, pappalysin 1"
"ID8592"	"0.17134"	"2.23e-02"	"-2.5401178"	"-3.56026"	"-6.28e-01"	"SLC6A8"	"solute carrier family 6 (neurotransmitter transporter, creatine), member 8"
"ID13806"	"0.17134"	"2.23e-02"	"2.5400761"	"-3.56033"	"1.12"	"TNFSF10"	"tumor necrosis factor (ligand) superfamily, member 10"
"ID3901"	"0.17134"	"2.23e-02"	"-2.5397998"	"-3.56084"	"-9.00e-01"	"RPUSD2"	"RNA pseudouridylate synthase domain containing 2"
"ID1859"	"0.17134"	"2.23e-02"	"-2.5396258"	"-3.56115"	"-8.27e-01"	"MEF2D"	"myocyte enhancer factor 2D"
"ID7024"	"0.17137"	"2.23e-02"	"2.5393026"	"-3.56174"	"2.12"	""	""
"ID4957"	"0.17143"	"2.23e-02"	"2.5388287"	"-3.56261"	"4.70e-01"	"SLC2A3P1"	"solute carrier family 2 (facilitated glucose transporter), member 3 pseudogene 1"
"ID11695"	"0.17143"	"2.23e-02"	"-2.538546"	"-3.56312"	"-6.26e-01"	"RALGDS"	"ral guanine nucleotide dissociation stimulator"
"ID4656"	"0.17143"	"2.23e-02"	"-2.5384359"	"-3.56332"	"-5.79e-01"	"CTSZ"	"cathepsin Z"
"ID1416"	"0.17172"	"2.24e-02"	"2.5371407"	"-3.56568"	"6.55e-01"	"LAMA3"	"laminin, alpha 3"
"ID9629"	"0.17172"	"2.24e-02"	"-2.5371272"	"-3.56571"	"-8.01e-01"	"NUDT1"	"nudix (nucleoside diphosphate linked moiety X)-type motif 1"
"ID9985"	"0.1719"	"2.24e-02"	"-2.5363765"	"-3.56708"	"-1.73"	"SOCS3"	"suppressor of cytokine signaling 3"
"ID4655"	"0.17202"	"2.25e-02"	"2.5357883"	"-3.56815"	"1.27"	""	""
"ID6081"	"0.17212"	"2.25e-02"	"-2.5352543"	"-3.56912"	"-8.80e-01"	"LOC440258///BNIP3L"	"similar to p40///BCL2/adenovirus E1B 19kDa interacting protein 3-like"
"ID6989"	"0.1725"	"2.26e-02"	"2.5339229"	"-3.57154"	"7.25e-01"	"DUSP4"	"dual specificity phosphatase 4"
"ID6888"	"0.17269"	"2.26e-02"	"-2.5331374"	"-3.57298"	"-7.80e-01"	"SNORA62///RPSA"	"small nucleolar RNA, H/ACA box 62///ribosomal protein SA"
"ID1066"	"0.17281"	"2.26e-02"	"-2.5325581"	"-3.57403"	"-6.37e-01"	"AK2"	"adenylate kinase 2"
"ID15"	"0.17342"	"2.27e-02"	"2.530554"	"-3.57768"	"6.52e-01"	"SPRR1B"	"small proline-rich protein 1B (cornifin)"
"ID16349"	"0.17346"	"2.27e-02"	"2.5302019"	"-3.57832"	"1.81"	"COX7A1"	"cytochrome c oxidase subunit VIIa polypeptide 1 (muscle)"
"ID9947"	"0.17363"	"2.28e-02"	"-2.5294857"	"-3.57962"	"-6.84e-01"	"ANXA4"	"annexin A4"
"ID10536"	"0.17381"	"2.28e-02"	"-2.5287197"	"-3.58102"	"-5.40e-01"	"NFKBIL1"	"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1"
"ID1756"	"0.174"	"2.28e-02"	"-2.5279615"	"-3.5824"	"-4.99e-01"	"C1R"	"complement component 1, r subcomponent"
"ID6902"	"0.174"	"2.28e-02"	"-2.5277229"	"-3.58283"	"-5.91e-01"	"RAB5A"	"RAB5A, member RAS oncogene family"
"ID6934"	"0.17402"	"2.28e-02"	"-2.5274242"	"-3.58338"	"-6.59e-01"	"IL1R1"	"interleukin 1 receptor, type I"
"ID2634"	"0.17413"	"2.29e-02"	"-2.5268914"	"-3.58435"	"-5.82e-01"	"CLDN7"	"claudin 7"
"ID6617"	"0.17426"	"2.29e-02"	"-2.5262862"	"-3.58545"	"-8.14e-01"	"NRP2"	"neuropilin 2"
"ID9453"	"0.1743"	"2.29e-02"	"2.5259216"	"-3.58611"	"6.37e-01"	"WFS1"	"Wolfram syndrome 1 (wolframin)"
"ID15632"	"0.17443"	"2.29e-02"	"2.5251594"	"-3.5875"	"9.28e-01"	""	""
"ID6879"	"0.17443"	"2.30e-02"	"-2.5248948"	"-3.58798"	"-6.80e-01"	"IFITM2///IFITM1"	"interferon induced transmembrane protein 2 (1-8D)///interferon induced transmembrane protein 1 (9-27)"
"ID10367"	"0.17443"	"2.30e-02"	"-2.5248519"	"-3.58806"	"-5.05e-01"	"CDC123"	"cell division cycle 123 homolog (S. cerevisiae)"
"ID8316"	"0.17451"	"2.30e-02"	"-2.5243881"	"-3.5889"	"-1.04"	""	""
"ID12863"	"0.17451"	"2.30e-02"	"2.5240656"	"-3.58949"	"1.23"	""	""
"ID1689"	"0.17451"	"2.30e-02"	"2.5239104"	"-3.58977"	"5.29e-01"	"KPNA6"	"karyopherin alpha 6 (importin alpha 7)"
"ID13870"	"0.17451"	"2.30e-02"	"2.5237043"	"-3.59014"	"6.31e-01"	"ZRANB1"	"zinc finger, RAN-binding domain containing 1"
"ID445"	"0.17463"	"2.30e-02"	"2.523135"	"-3.59118"	"5.93e-01"	"RAB11A"	"RAB11A, member RAS oncogene family"
"ID13400"	"0.17464"	"2.31e-02"	"-2.5225715"	"-3.5922"	"-7.16e-01"	"EIF4A3"	"eukaryotic translation initiation factor 4A, isoform 3"
"ID95"	"0.17464"	"2.31e-02"	"-2.5224269"	"-3.59246"	"-9.88e-01"	"PSMD8"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 8"
"ID9288"	"0.17464"	"2.31e-02"	"2.5223362"	"-3.59263"	"8.96e-01"	"FMO1"	"flavin containing monooxygenase 1"
"ID14426"	"0.17464"	"2.31e-02"	"-2.5221663"	"-3.59294"	"-1.33"	"SEPW1"	"selenoprotein W, 1"
"ID376"	"0.17476"	"2.31e-02"	"2.5215963"	"-3.59398"	"1.20"	"GJB2"	"gap junction protein, beta 2, 26kDa"
"ID4293"	"0.17481"	"2.31e-02"	"2.5212227"	"-3.59465"	"7.47e-01"	"VSIG2"	"V-set and immunoglobulin domain containing 2"
"ID15942"	"0.17483"	"2.31e-02"	"2.5209398"	"-3.59517"	"5.71e-01"	"ALDH6A1"	"aldehyde dehydrogenase 6 family, member A1"
"ID639"	"0.17484"	"2.32e-02"	"2.5206642"	"-3.59567"	"9.49e-01"	"DDX6"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 6"
"ID11068"	"0.17527"	"2.32e-02"	"-2.5188796"	"-3.59891"	"-8.49e-01"	""	""
"ID10729"	"0.17527"	"2.32e-02"	"2.5188023"	"-3.59905"	"4.65e-01"	"PPP6C"	"protein phosphatase 6, catalytic subunit"
"ID14742"	"0.17527"	"2.32e-02"	"-2.5187532"	"-3.59914"	"-9.03e-01"	"GSTP1"	"glutathione S-transferase pi"
"ID13086"	"0.17535"	"2.33e-02"	"2.5182952"	"-3.59997"	"1.17"	"CXCR6"	"chemokine (C-X-C motif) receptor 6"
"ID12771"	"0.17545"	"2.33e-02"	"-2.5177882"	"-3.6009"	"-5.23e-01"	"FOS"	"v-fos FBJ murine osteosarcoma viral oncogene homolog"
"ID15096"	"0.17546"	"2.33e-02"	"-2.5175236"	"-3.60138"	"-7.93e-01"	"SNORA62///RPSA"	"small nucleolar RNA, H/ACA box 62///ribosomal protein SA"
"ID3798"	"0.17551"	"2.33e-02"	"-2.5171411"	"-3.60207"	"-6.01e-01"	"GLDC"	"glycine dehydrogenase (decarboxylating)"
"ID6550"	"0.17566"	"2.34e-02"	"-2.5162042"	"-3.60377"	"-1.03"	"ENO2"	"enolase 2 (gamma, neuronal)"
"ID16303"	"0.17566"	"2.34e-02"	"2.5161567"	"-3.60386"	"5.69e-01"	"CCDC130"	"coiled-coil domain containing 130"
"ID1287"	"0.17566"	"2.34e-02"	"2.5160374"	"-3.60408"	"1.02"	"ZFPM2"	"zinc finger protein, multitype 2"
"ID9717"	"0.17591"	"2.34e-02"	"2.5150698"	"-3.60583"	"1.88"	"VDAC3"	"voltage-dependent anion channel 3"
"ID3423"	"0.17605"	"2.34e-02"	"2.5144475"	"-3.60696"	"4.33e-01"	"ALDH3B2"	"aldehyde dehydrogenase 3 family, member B2"
"ID791"	"0.17609"	"2.35e-02"	"-2.5141035"	"-3.60759"	"-4.49e-01"	"LDHA"	"lactate dehydrogenase A"
"ID14161"	"0.17628"	"2.35e-02"	"-2.5133398"	"-3.60898"	"-4.61e-01"	"TRDMT1"	"tRNA aspartic acid methyltransferase 1"
"ID1434"	"0.1763"	"2.35e-02"	"2.5130499"	"-3.6095"	"1.06"	"TEAD1"	"TEA domain family member 1 (SV40 transcriptional enhancer factor)"
"ID12142"	"0.17637"	"2.35e-02"	"2.5126393"	"-3.61025"	"1.31"	""	""
"ID13515"	"0.17643"	"2.35e-02"	"2.5122239"	"-3.611"	"1.50"	""	""
"ID12919"	"0.17649"	"2.36e-02"	"-2.5116902"	"-3.61197"	"-8.35e-01"	"NUDC"	"nuclear distribution gene C homolog (A. nidulans)"
"ID769"	"0.17649"	"2.36e-02"	"-2.5115874"	"-3.61216"	"-7.08e-01"	"SLC39A6"	"solute carrier family 39 (zinc transporter), member 6"
"ID12930"	"0.1765"	"2.36e-02"	"-2.5113489"	"-3.61259"	"-7.06e-01"	"MRPL12"	"mitochondrial ribosomal protein L12"
"ID10563"	"0.17663"	"2.36e-02"	"-2.5105033"	"-3.61412"	"-7.81e-01"	"SLC16A6"	"solute carrier family 16, member 6 (monocarboxylic acid transporter 7)"
"ID4570"	"0.17663"	"2.36e-02"	"2.5104706"	"-3.61418"	"7.52e-01"	"MPHOSPH6"	"M-phase phosphoprotein 6"
"ID6993"	"0.17663"	"2.36e-02"	"2.5102882"	"-3.61451"	"1.01"	"ING2"	"inhibitor of growth family, member 2"
"ID6364"	"0.17665"	"2.37e-02"	"2.5099997"	"-3.61504"	"9.22e-01"	""	""
"ID3532"	"0.17669"	"2.37e-02"	"-2.5096517"	"-3.61567"	"-4.47e-01"	"PSMA5"	"proteasome (prosome, macropain) subunit, alpha type, 5"
"ID426"	"0.17672"	"2.37e-02"	"-2.5093555"	"-3.61621"	"-1.19"	""	""
"ID14919"	"0.17672"	"2.37e-02"	"-2.5091054"	"-3.61666"	"-6.51e-01"	"SLC44A1"	"solute carrier family 44, member 1"
"ID12744"	"0.17696"	"2.37e-02"	"2.5079737"	"-3.61871"	"1.14"	"ZEB1"	"zinc finger E-box binding homeobox 1"
"ID15129"	"0.17696"	"2.38e-02"	"2.5078284"	"-3.61898"	"6.19e-01"	"CTDSPL"	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like"
"ID10091"	"0.17696"	"2.38e-02"	"2.5072154"	"-3.62009"	"2.63"	""	""
"ID15243"	"0.17696"	"2.38e-02"	"2.5070251"	"-3.62043"	"7.88e-01"	""	""
"ID8244"	"0.17696"	"2.38e-02"	"2.5070109"	"-3.62046"	"5.25e-01"	"COPS5"	"COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)"
"ID16144"	"0.17696"	"2.38e-02"	"2.5069042"	"-3.62065"	"1.05"	"AQP4"	"aquaporin 4"
"ID15067"	"0.17696"	"2.38e-02"	"2.5064416"	"-3.62149"	"5.37e-01"	"PEX12"	"peroxisomal biogenesis factor 12"
"ID7711"	"0.17696"	"2.38e-02"	"-2.5062858"	"-3.62178"	"-9.61e-01"	"LOC728937///RPS26"	"similar to 40S ribosomal protein S26///ribosomal protein S26"
"ID9026"	"0.17696"	"2.38e-02"	"-2.506191"	"-3.62195"	"-6.60e-01"	""	""
"ID12037"	"0.17696"	"2.38e-02"	"2.5059767"	"-3.62234"	"5.89e-01"	"NR2C1"	"nuclear receptor subfamily 2, group C, member 1"
"ID8762"	"0.17696"	"2.39e-02"	"-2.5056908"	"-3.62285"	"-7.05e-01"	"RAD51C"	"RAD51 homolog C (S. cerevisiae)"
