"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7957379"	"0.739487"	"1.63e-01"	"-1.42191227"	"-5.11977"	"-1.55e-01"	"MYF5"	"myogenic factor 5"
"8042119"	"0.739813"	"1.63e-01"	"1.4215495"	"-5.12025"	"1.27e-01"	"PAPOLG"	"poly(A) polymerase gamma"
"7949792"	"0.739813"	"1.63e-01"	"-1.42141002"	"-5.12043"	"-7.67e-02"	"PTPRCAP"	"protein tyrosine phosphatase, receptor type C associated protein"
"8125295"	"0.739813"	"1.63e-01"	"-1.42139651"	"-5.12045"	"-1.04e-01"	"TNXB///ATF6B"	"tenascin XB///activating transcription factor 6 beta"
"8102720"	"0.739823"	"1.63e-01"	"-1.42129966"	"-5.12058"	"-1.19e-01"	"ANKRD50"	"ankyrin repeat domain 50"
"8151898"	"0.739966"	"1.63e-01"	"-1.42110122"	"-5.12084"	"-1.59e-01"	"C8orf37"	"chromosome 8 open reading frame 37"
"7946067"	"0.739966"	"1.63e-01"	"-1.42100039"	"-5.12097"	"-6.51e-02"	"OR51B4"	"olfactory receptor family 51 subfamily B member 4"
"7926334"	"0.739966"	"1.63e-01"	"-1.42092473"	"-5.12107"	"-8.88e-02"	"OLAH"	"oleoyl-ACP hydrolase"
"8018860"	"0.740016"	"1.63e-01"	"-1.42079733"	"-5.12124"	"-6.51e-02"	"BIRC5"	"baculoviral IAP repeat containing 5"
"7928444"	"0.740074"	"1.63e-01"	"1.42066423"	"-5.12141"	"1.56e-01"	"VCL"	"vinculin"
"7968056"	"0.740132"	"1.64e-01"	"-1.42050448"	"-5.12162"	"-7.93e-02"	"TPTE2P6"	"transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 6"
"8035714"	"0.740132"	"1.64e-01"	"1.42044259"	"-5.1217"	"7.93e-02"	"GMIP"	"GEM interacting protein"
"7983206"	"0.7405"	"1.64e-01"	"-1.42007302"	"-5.12218"	"-1.15e-01"	"TUBGCP4"	"tubulin gamma complex associated protein 4"
"8144042"	"0.740533"	"1.64e-01"	"1.41991203"	"-5.12239"	"9.45e-02"	""	""
"8076209"	"0.740533"	"1.64e-01"	"1.41987025"	"-5.12245"	"1.10e-01"	"RPL3"	"ribosomal protein L3"
"7955810"	"0.740555"	"1.64e-01"	"1.41976453"	"-5.12259"	"1.07e-01"	"PRR13"	"proline rich 13"
"8052721"	"0.74139"	"1.64e-01"	"-1.41903805"	"-5.12354"	"-1.17e-01"	"PPP3R1"	"protein phosphatase 3 regulatory subunit B, alpha"
"7978676"	"0.741605"	"1.64e-01"	"-1.41878562"	"-5.12387"	"-4.93e-02"	"NKX2-1"	"NK2 homeobox 1"
"7950731"	"0.741781"	"1.64e-01"	"-1.41838639"	"-5.12439"	"-1.24e-01"	"PRCP"	"prolylcarboxypeptidase"
"8126402"	"0.741781"	"1.64e-01"	"-1.4183013"	"-5.1245"	"-7.52e-02"	"TRERF1"	"transcriptional regulating factor 1"
"7989968"	"0.741781"	"1.64e-01"	"-1.41828863"	"-5.12452"	"-9.16e-02"	"CALML4"	"calmodulin like 4"
"7979551"	"0.741781"	"1.64e-01"	"-1.41827728"	"-5.12453"	"-9.43e-02"	"PPP2R5E"	"protein phosphatase 2 regulatory subunit B'epsilon"
"8131091"	"0.741781"	"1.64e-01"	"1.41820798"	"-5.12462"	"1.00e-01"	"MAFK"	"MAF bZIP transcription factor K"
"8084303"	"0.741836"	"1.64e-01"	"1.41807736"	"-5.1248"	"8.48e-02"	"EIF2B5"	"eukaryotic translation initiation factor 2B subunit epsilon"
"8149228"	"0.741862"	"1.64e-01"	"-1.41796901"	"-5.12494"	"-1.92e-01"	"LINC00965///LINC00965"	"long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965"
"8148263"	"0.741951"	"1.64e-01"	"1.41775368"	"-5.12522"	"7.48e-02"	"TRMT12"	"tRNA methyltransferase 12 homolog"
"7927784"	"0.741951"	"1.64e-01"	"1.41764594"	"-5.12536"	"6.84e-02"	"JMJD1C-AS1"	"JMJD1C antisense RNA 1"
"8176243"	"0.741951"	"1.64e-01"	"-1.4175671"	"-5.12546"	"-8.71e-02"	"LOC101927830///TMLHE-AS1"	"uncharacterized LOC101927830///TMLHE antisense RNA 1"
"8171032"	"0.741951"	"1.64e-01"	"-1.41754679"	"-5.12549"	"-8.71e-02"	"LOC101927830///TMLHE-AS1"	"uncharacterized LOC101927830///TMLHE antisense RNA 1"
"8123714"	"0.742046"	"1.65e-01"	"1.41710651"	"-5.12606"	"9.73e-02"	""	""
"7941127"	"0.742046"	"1.65e-01"	"-1.41701201"	"-5.12619"	"-9.97e-02"	"ZFPL1"	"zinc finger protein like 1"
"8049538"	"0.742046"	"1.65e-01"	"-1.41696341"	"-5.12625"	"-7.65e-02"	"LRRFIP1"	"LRR binding FLII interacting protein 1"
"7994981"	"0.742046"	"1.65e-01"	"-1.41695606"	"-5.12626"	"-8.69e-02"	"ORAI3"	"ORAI calcium release-activated calcium modulator 3"
"8068644"	"0.742046"	"1.65e-01"	"1.41688438"	"-5.12635"	"6.67e-02"	"IGSF5"	"immunoglobulin superfamily member 5"
"8042310"	"0.742046"	"1.65e-01"	"-1.41685422"	"-5.12639"	"-2.20e-01"	"SLC1A4"	"solute carrier family 1 member 4"
"8001776"	"0.742046"	"1.65e-01"	"1.41674205"	"-5.12654"	"9.99e-02"	""	""
"8157828"	"0.742046"	"1.65e-01"	"-1.41657305"	"-5.12676"	"-1.02e-01"	"ARPC5L"	"actin related protein 2/3 complex subunit 5 like"
"8114780"	"0.742046"	"1.65e-01"	"-1.41651591"	"-5.12684"	"-1.21e-01"	"PCDH12"	"protocadherin 12"
"8148435"	"0.742046"	"1.65e-01"	"1.41643823"	"-5.12694"	"5.76e-02"	"WISP1"	"WNT1 inducible signaling pathway protein 1"
"8096580"	"0.742046"	"1.65e-01"	"1.41643098"	"-5.12695"	"5.85e-02"	"MTTP"	"microsomal triglyceride transfer protein"
"7967452"	"0.742046"	"1.65e-01"	"-1.41635834"	"-5.12704"	"-1.14e-01"	""	""
"7900576"	"0.742046"	"1.65e-01"	"-1.41632322"	"-5.12709"	"-8.84e-02"	"PPIH"	"peptidylprolyl isomerase H"
"7942279"	"0.74307"	"1.65e-01"	"1.41545326"	"-5.12822"	"8.54e-02"	"FAM86C1"	"family with sequence similarity 86 member C1"
"8151508"	"0.743264"	"1.65e-01"	"-1.41521739"	"-5.12853"	"-1.10e-01"	""	""
"8045398"	"0.743275"	"1.65e-01"	"-1.41512039"	"-5.12866"	"-8.93e-02"	"RAB3GAP1"	"RAB3 GTPase activating protein catalytic subunit 1"
"8000636"	"0.743335"	"1.65e-01"	"1.41498653"	"-5.12883"	"1.86e-01"	"NPIPB9///NPIPB5///NPIPB6///NPIPB3"	"nuclear pore complex interacting protein family member B9///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member B3"
"7985605"	"0.743724"	"1.65e-01"	"-1.41460137"	"-5.12934"	"-9.23e-02"	"ZNF592"	"zinc finger protein 592"
"8056327"	"0.74426"	"1.65e-01"	"-1.41410444"	"-5.12998"	"-1.24e-01"	"GRB14"	"growth factor receptor bound protein 14"
"7975292"	"0.744311"	"1.65e-01"	"-1.41397115"	"-5.13016"	"-7.43e-02"	"RAD51B"	"RAD51 paralog B"
"8026341"	"0.744311"	"1.65e-01"	"-1.413863"	"-5.1303"	"-8.93e-02"	"TECR"	"trans-2,3-enoyl-CoA reductase"
"7909561"	"0.744311"	"1.65e-01"	"1.41370715"	"-5.1305"	"1.33e-01"	"LINC00467"	"long intergenic non-protein coding RNA 467"
"7982131"	"0.744311"	"1.66e-01"	"-1.41355089"	"-5.13071"	"-5.29e-02"	"GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8S///GOLGA8N///GOLGA8B///GOLGA8EP///GOLGA8G///GOLGA8A"	"golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member S///golgin A8 family member N///golgin A8 family member B///golgin A8 family member E, pseudogene///golgin A8 family member G///golgin A8 family member A"
"8104725"	"0.744311"	"1.66e-01"	"1.41355015"	"-5.13071"	"1.44e-01"	""	""
"7986922"	"0.744311"	"1.66e-01"	"-1.41353538"	"-5.13073"	"-5.29e-02"	"GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8S///GOLGA8N///GOLGA8B///GOLGA8EP///GOLGA8G///GOLGA8A"	"golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member S///golgin A8 family member N///golgin A8 family member B///golgin A8 family member E, pseudogene///golgin A8 family member G///golgin A8 family member A"
"8174968"	"0.744348"	"1.66e-01"	"1.41341854"	"-5.13088"	"7.93e-02"	"DCAF12L2"	"DDB1 and CUL4 associated factor 12 like 2"
"8125512"	"0.744487"	"1.66e-01"	"1.41304913"	"-5.13136"	"1.86e-01"	"TAP1"	"transporter 1, ATP binding cassette subfamily B member"
"8178867"	"0.744487"	"1.66e-01"	"1.41304913"	"-5.13136"	"1.86e-01"	"TAP1"	"transporter 1, ATP binding cassette subfamily B member"
"7956097"	"0.744487"	"1.66e-01"	"-1.41298813"	"-5.13144"	"-1.61e-01"	"SUOX"	"sulfite oxidase"
"7938074"	"0.744487"	"1.66e-01"	"-1.41295903"	"-5.13148"	"-6.16e-02"	""	""
"8125048"	"0.744651"	"1.66e-01"	"1.41274566"	"-5.13176"	"8.21e-02"	"DDAH2"	"dimethylarginine dimethylaminohydrolase 2"
"8052022"	"0.744938"	"1.66e-01"	"-1.41243903"	"-5.13216"	"-8.93e-02"	""	""
"7904863"	"0.74496"	"1.66e-01"	"-1.41233389"	"-5.13229"	"-6.70e-02"	""	""
"8083320"	"0.74526"	"1.66e-01"	"-1.41201573"	"-5.13271"	"-1.18e-01"	""	""
"8140878"	"0.74526"	"1.66e-01"	"-1.41192901"	"-5.13282"	"-9.54e-02"	"KRIT1"	"KRIT1, ankyrin repeat containing"
"7896908"	"0.745359"	"1.66e-01"	"-1.41176518"	"-5.13303"	"-7.73e-02"	"PUSL1"	"pseudouridylate synthase-like 1"
"7967727"	"0.745656"	"1.66e-01"	"1.41139567"	"-5.13351"	"5.90e-02"	"GALNT9"	"polypeptide N-acetylgalactosaminyltransferase 9"
"8121159"	"0.745656"	"1.66e-01"	"1.41119231"	"-5.13378"	"5.88e-02"	""	""
"7935027"	"0.745656"	"1.66e-01"	"-1.41113017"	"-5.13386"	"-8.48e-02"	"IDE"	"insulin degrading enzyme"
"8064059"	"0.745656"	"1.66e-01"	"1.41087441"	"-5.13419"	"6.50e-02"	"COL20A1"	"collagen type XX alpha 1 chain"
"8165021"	"0.745656"	"1.66e-01"	"1.41083476"	"-5.13424"	"9.90e-02"	""	""
"7970945"	"0.745656"	"1.66e-01"	"1.41080086"	"-5.13429"	"9.51e-02"	""	""
"7986741"	"0.745656"	"1.66e-01"	"-1.41079335"	"-5.1343"	"-6.94e-02"	"GOLGA6L6///GOLGA6L22///GOLGA6L1"	"golgin A6 family-like 6///golgin A6 family-like 22///golgin A6 family-like 1"
"7935692"	"0.745656"	"1.66e-01"	"-1.41077628"	"-5.13432"	"-1.29e-01"	"ERLIN1"	"ER lipid raft associated 1"
"7925773"	"0.745656"	"1.66e-01"	"-1.41072025"	"-5.13439"	"-8.79e-02"	"ZNF692///ZNF692"	"zinc finger protein 692///zinc finger protein 692"
"7981190"	"0.745656"	"1.66e-01"	"1.41056985"	"-5.13459"	"9.41e-02"	"LOC100130815"	"uncharacterized LOC100130815"
"8070961"	"0.745656"	"1.66e-01"	"1.41055234"	"-5.13461"	"1.93e-01"	"LSS"	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
"7943126"	"0.745656"	"1.66e-01"	"-1.41048108"	"-5.13471"	"-1.04e-01"	"CEP295"	"centrosomal protein 295"
"8092702"	"0.745683"	"1.66e-01"	"1.41037189"	"-5.13485"	"7.16e-02"	"LOC100132319"	"uncharacterized LOC100132319"
"7933723"	"0.746158"	"1.67e-01"	"1.40991734"	"-5.13544"	"1.50e-01"	"IPMK"	"inositol polyphosphate multikinase"
"8040725"	"0.746158"	"1.67e-01"	"1.40983403"	"-5.13555"	"5.60e-02"	"DPYSL5"	"dihydropyrimidinase like 5"
"8160419"	"0.746199"	"1.67e-01"	"1.40965154"	"-5.13578"	"8.03e-02"	"IFNA13"	"interferon alpha 13"
"8051422"	"0.746199"	"1.67e-01"	"1.40945551"	"-5.13604"	"7.02e-02"	"MYADML"	"myeloid associated differentiation marker like (pseudogene)"
"8091306"	"0.746199"	"1.67e-01"	"-1.40943822"	"-5.13606"	"-1.27e-01"	"PLSCR4"	"phospholipid scramblase 4"
"7967127"	"0.746199"	"1.67e-01"	"-1.40936368"	"-5.13616"	"-1.17e-01"	"CAMKK2"	"calcium/calmodulin dependent protein kinase kinase 2"
"7942569"	"0.746199"	"1.67e-01"	"1.409223"	"-5.13634"	"1.15e-01"	"SLCO2B1"	"solute carrier organic anion transporter family member 2B1"
"8159670"	"0.746199"	"1.67e-01"	"-1.40918394"	"-5.13639"	"-7.85e-02"	"NOXA1"	"NADPH oxidase activator 1"
"7911444"	"0.746199"	"1.67e-01"	"1.40906829"	"-5.13654"	"6.49e-02"	"UBE2J2"	"ubiquitin conjugating enzyme E2 J2"
"8110914"	"0.746199"	"1.67e-01"	"1.40905844"	"-5.13656"	"7.29e-02"	""	""
"7924923"	"0.746199"	"1.67e-01"	"-1.40896608"	"-5.13668"	"-8.19e-02"	"NUP133"	"nucleoporin 133"
"7965150"	"0.746199"	"1.67e-01"	"-1.40882323"	"-5.13686"	"-9.22e-02"	""	""
"8098177"	"0.746199"	"1.67e-01"	"1.40874154"	"-5.13697"	"8.28e-02"	"KLHL2"	"kelch like family member 2"
"8166140"	"0.746199"	"1.67e-01"	"-1.4086626"	"-5.13707"	"-8.33e-02"	"MOSPD2"	"motile sperm domain containing 2"
"7896718"	"0.746199"	"1.67e-01"	"1.40865795"	"-5.13708"	"9.38e-02"	""	""
"8149811"	"0.7462"	"1.67e-01"	"1.40856951"	"-5.13719"	"9.87e-02"	"NKX3-1"	"NK3 homeobox 1"
"7906146"	"0.746214"	"1.67e-01"	"-1.40847111"	"-5.13732"	"-7.95e-02"	"TMEM79"	"transmembrane protein 79"
"8133057"	"0.746294"	"1.67e-01"	"-1.40831748"	"-5.13752"	"-1.71e-01"	"ZNF138"	"zinc finger protein 138"
"7946025"	"0.746294"	"1.67e-01"	"-1.40823437"	"-5.13763"	"-6.55e-02"	"OR52A1"	"olfactory receptor family 52 subfamily A member 1"
"8023152"	"0.746692"	"1.67e-01"	"-1.40779627"	"-5.1382"	"-7.89e-02"	"TCEB3CL2///TCEB3CL///TCEB3C///TCEB3B"	"transcription elongation factor B subunit 3C like 2///transcription elongation factor B subunit 3C like///transcription elongation factor B subunit 3C///transcription elongation factor B subunit 3B"
"8121132"	"0.746692"	"1.67e-01"	"1.40764895"	"-5.13839"	"6.75e-02"	"GJA10"	"gap junction protein alpha 10"
"8111214"	"0.746692"	"1.67e-01"	"-1.40754716"	"-5.13852"	"-6.35e-02"	""	""
"8165911"	"0.746692"	"1.67e-01"	"1.40753518"	"-5.13854"	"1.12e-01"	"TBL1X"	"transducin (beta)-like 1X-linked"
"7944843"	"0.746692"	"1.67e-01"	"1.40749173"	"-5.13859"	"6.88e-02"	"OR8A1"	"olfactory receptor family 8 subfamily A member 1"
"8050253"	"0.746887"	"1.67e-01"	"1.4072548"	"-5.1389"	"1.37e-01"	"SNORA80B"	"small nucleolar RNA, H/ACA box 80B"
"7949679"	"0.747048"	"1.67e-01"	"1.40704479"	"-5.13917"	"6.48e-02"	"SPTBN2"	"spectrin beta, non-erythrocytic 2"
"8157945"	"0.747105"	"1.67e-01"	"1.40689356"	"-5.13937"	"1.26e-01"	"ZBTB34"	"zinc finger and BTB domain containing 34"
"7901592"	"0.747105"	"1.68e-01"	"-1.40670218"	"-5.13962"	"-7.18e-02"	"TCEANC2"	"transcription elongation factor A N-terminal and central domain containing 2"
"7926728"	"0.747105"	"1.68e-01"	"-1.40661997"	"-5.13972"	"-6.57e-02"	"MYO3A"	"myosin IIIA"
"8112176"	"0.747105"	"1.68e-01"	"1.40658473"	"-5.13977"	"9.22e-02"	"RNU6ATAC"	"RNA, U6atac small nuclear (U12-dependent splicing)"
"7978824"	"0.747105"	"1.68e-01"	"-1.40656205"	"-5.1398"	"-8.67e-02"	"RPS29"	"ribosomal protein S29"
"7959761"	"0.747442"	"1.68e-01"	"-1.40621768"	"-5.14025"	"-7.93e-02"	"ZNF664-FAM101A///FAM101A"	"filamin-interacting protein FAM101A///family with sequence similarity 101 member A"
"8164870"	"0.747936"	"1.68e-01"	"-1.40575399"	"-5.14085"	"-1.09e-01"	""	""
"7936322"	"0.748021"	"1.68e-01"	"-1.40550885"	"-5.14117"	"-1.48e-01"	"GPAM"	"glycerol-3-phosphate acyltransferase, mitochondrial"
"8055641"	"0.748021"	"1.68e-01"	"1.40543902"	"-5.14126"	"1.22e-01"	""	""
"8126428"	"0.748021"	"1.68e-01"	"-1.40542608"	"-5.14127"	"-9.66e-02"	"TRERF1"	"transcriptional regulating factor 1"
"8060344"	"0.748515"	"1.68e-01"	"1.40496205"	"-5.14188"	"5.96e-02"	"TRIB3"	"tribbles pseudokinase 3"
"8102247"	"0.748724"	"1.68e-01"	"-1.4047067"	"-5.14221"	"-8.94e-02"	"RPL34-AS1"	"RPL34 antisense RNA 1 (head to head)"
"8016578"	"0.748724"	"1.68e-01"	"-1.40460072"	"-5.14234"	"-8.34e-02"	"SLC35B1"	"solute carrier family 35 member B1"
"8157173"	"0.748724"	"1.68e-01"	"1.40453993"	"-5.14242"	"3.17e-01"	"MUSK"	"muscle associated receptor tyrosine kinase"
"8098985"	"0.748758"	"1.68e-01"	"-1.40442618"	"-5.14257"	"-9.37e-02"	"HAUS3"	"HAUS augmin like complex subunit 3"
"8109620"	"0.748827"	"1.68e-01"	"-1.40428621"	"-5.14275"	"-9.75e-02"	"TTC1"	"tetratricopeptide repeat domain 1"
"8063427"	"0.748912"	"1.68e-01"	"-1.40409008"	"-5.14301"	"-9.00e-02"	"MOCS3"	"molybdenum cofactor synthesis 3"
"8057689"	"0.748912"	"1.68e-01"	"-1.4040461"	"-5.14306"	"-1.19e-01"	"OSGEPL1"	"O-sialoglycoprotein endopeptidase-like 1"
"7989985"	"0.748963"	"1.68e-01"	"-1.40391952"	"-5.14323"	"-8.47e-02"	"ITGA11"	"integrin subunit alpha 11"
"8022972"	"0.749035"	"1.68e-01"	"-1.40351511"	"-5.14375"	"-8.03e-02"	"RPL7A"	"ribosomal protein L7a"
"8044563"	"0.749035"	"1.68e-01"	"-1.40349243"	"-5.14378"	"-6.07e-02"	"IL1F10"	"interleukin 1 family member 10 (theta)"
"8171624"	"0.749035"	"1.69e-01"	"1.40333582"	"-5.14398"	"7.94e-02"	"ADGRG2"	"adhesion G protein-coupled receptor G2"
"7900639"	"0.749035"	"1.69e-01"	"1.40332181"	"-5.144"	"5.37e-02"	"CFAP57"	"cilia and flagella associated protein 57"
"7955845"	"0.749035"	"1.69e-01"	"1.40325967"	"-5.14408"	"6.15e-02"	"HOXC13"	"homeobox C13"
"7971690"	"0.749035"	"1.69e-01"	"-1.40324026"	"-5.14411"	"-7.64e-02"	""	""
"8162586"	"0.749035"	"1.69e-01"	"-1.40320601"	"-5.14415"	"-1.05e-01"	"SLC35D2"	"solute carrier family 35 member D2"
"8112940"	"0.749035"	"1.69e-01"	"-1.40302722"	"-5.14438"	"-9.74e-02"	"SSBP2"	"single stranded DNA binding protein 2"
"8083895"	"0.749035"	"1.69e-01"	"1.40294316"	"-5.14449"	"6.08e-02"	""	""
"8135849"	"0.749035"	"1.69e-01"	"-1.40289693"	"-5.14455"	"-8.51e-02"	"POT1-AS1"	"POT1 antisense RNA 1"
"8174195"	"0.749035"	"1.69e-01"	"-1.40282832"	"-5.14464"	"-1.39e-01"	""	""
"8026483"	"0.749035"	"1.69e-01"	"1.40281249"	"-5.14466"	"9.18e-02"	"OR10H2"	"olfactory receptor family 10 subfamily H member 2"
"8045533"	"0.749065"	"1.69e-01"	"-1.40270237"	"-5.1448"	"-2.10e-01"	""	""
"8032595"	"0.749131"	"1.69e-01"	"1.40226289"	"-5.14537"	"6.48e-02"	"DOHH"	"deoxyhypusine hydroxylase/monooxygenase"
"8039766"	"0.749131"	"1.69e-01"	"1.40219824"	"-5.14546"	"6.51e-02"	"ZNF837"	"zinc finger protein 837"
"8020423"	"0.749131"	"1.69e-01"	"-1.4021975"	"-5.14546"	"-1.04e-01"	"MIB1"	"mindbomb E3 ubiquitin protein ligase 1"
"7992197"	"0.749131"	"1.69e-01"	"1.40216573"	"-5.1455"	"5.23e-02"	""	""
"8149942"	"0.749131"	"1.69e-01"	"-1.40216381"	"-5.1455"	"-1.18e-01"	"CCDC25"	"coiled-coil domain containing 25"
"8142585"	"0.749131"	"1.69e-01"	"-1.4019493"	"-5.14578"	"-8.91e-02"	"CADPS2"	"calcium dependent secretion activator 2"
"7902396"	"0.749131"	"1.69e-01"	"1.40185466"	"-5.1459"	"1.24e-01"	"SNORD45C"	"small nucleolar RNA, C/D box 45C"
"8079662"	"0.749131"	"1.69e-01"	"-1.40180244"	"-5.14597"	"-7.92e-02"	"ARIH2"	"ariadne RBR E3 ubiquitin protein ligase 2"
"8176524"	"0.749131"	"1.69e-01"	"1.40171536"	"-5.14608"	"5.14e-02"	"TSPY10///TSPY4///TSPY3///TSPY2///TSPY1"	"testis specific protein, Y-linked 10///testis specific protein, Y-linked 4///testis specific protein, Y-linked 3///testis specific protein, Y-linked 2///testis specific protein, Y-linked 1"
"7915775"	"0.749131"	"1.69e-01"	"-1.40169728"	"-5.14611"	"-1.22e-01"	"IPP"	"intracisternal A particle-promoted polypeptide"
"8036033"	"0.749131"	"1.69e-01"	"-1.40165739"	"-5.14616"	"-1.50e-01"	"SCGB2B2"	"secretoglobin family 2B member 2"
"8057486"	"0.749131"	"1.69e-01"	"-1.40160075"	"-5.14623"	"-1.08e-01"	"PDE1A"	"phosphodiesterase 1A"
"8027268"	"0.749131"	"1.69e-01"	"-1.40149279"	"-5.14637"	"-9.88e-02"	""	""
"8001133"	"0.749131"	"1.69e-01"	"-1.40124671"	"-5.14669"	"-8.52e-02"	"SHCBP1"	"SHC binding and spindle associated 1"
"8094393"	"0.749131"	"1.69e-01"	"-1.40118765"	"-5.14676"	"-9.00e-02"	"ZCCHC4"	"zinc finger CCHC-type containing 4"
"8070777"	"0.749131"	"1.69e-01"	"1.40107033"	"-5.14692"	"1.13e-01"	"KRTAP10-2"	"keratin associated protein 10-2"
"8046815"	"0.749131"	"1.69e-01"	"1.40103959"	"-5.14696"	"6.42e-02"	"ZNF804A"	"zinc finger protein 804A"
"7941269"	"0.749131"	"1.69e-01"	"1.401023"	"-5.14698"	"8.34e-02"	""	""
"8102982"	"0.749131"	"1.69e-01"	"-1.40095441"	"-5.14707"	"-1.18e-01"	"GAB1"	"GRB2 associated binding protein 1"
"7905510"	"0.749131"	"1.69e-01"	"1.4009019"	"-5.14713"	"7.78e-02"	"LCE4A"	"late cornified envelope 4A"
"7994647"	"0.749141"	"1.69e-01"	"-1.40080681"	"-5.14726"	"-6.92e-02"	"PRRT2"	"proline rich transmembrane protein 2"
"8088001"	"0.749146"	"1.69e-01"	"-1.40066986"	"-5.14743"	"-8.44e-02"	"NEK4"	"NIMA related kinase 4"
"8083779"	"0.749146"	"1.69e-01"	"-1.40060122"	"-5.14752"	"-1.09e-01"	"SERPINI1"	"serpin family I member 1"
"8019772"	"0.749146"	"1.69e-01"	"-1.40054128"	"-5.1476"	"-1.01e-01"	"ALYREF"	"Aly/REF export factor"
"8130013"	"0.749223"	"1.69e-01"	"-1.40039517"	"-5.14779"	"-7.70e-02"	"EPM2A"	"epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)"
"7908940"	"0.749357"	"1.69e-01"	"-1.40012066"	"-5.14814"	"-1.48e-01"	"ATP2B4"	"ATPase plasma membrane Ca2+ transporting 4"
"7939365"	"0.749357"	"1.70e-01"	"1.40009422"	"-5.14818"	"7.06e-02"	"FJX1"	"four jointed box 1"
"8092251"	"0.749357"	"1.70e-01"	"1.39984612"	"-5.1485"	"1.02e-01"	"GNB4"	"G protein subunit beta 4"
"8001547"	"0.749357"	"1.70e-01"	"-1.39981869"	"-5.14853"	"-1.32e-01"	"PLLP"	"plasmolipin"
"8003283"	"0.749357"	"1.70e-01"	"-1.39964184"	"-5.14876"	"-6.26e-02"	"KLHDC4"	"kelch domain containing 4"
"7952309"	"0.749357"	"1.70e-01"	"1.39958446"	"-5.14884"	"7.84e-02"	"BLID"	"BH3-like motif containing, cell death inducer"
"7968746"	"0.749357"	"1.70e-01"	"-1.39948616"	"-5.14896"	"-1.98e-01"	"WBP4"	"WW domain binding protein 4"
"7936280"	"0.749357"	"1.70e-01"	"1.39937681"	"-5.14911"	"8.41e-02"	""	""
"7981309"	"0.749357"	"1.70e-01"	"1.39931389"	"-5.14919"	"5.99e-02"	"BEGAIN"	"brain enriched guanylate kinase associated"
"7998577"	"0.749357"	"1.70e-01"	"-1.39924498"	"-5.14928"	"-6.11e-02"	"NME3"	"NME/NM23 nucleoside diphosphate kinase 3"
"8074780"	"0.749357"	"1.70e-01"	"-1.39911248"	"-5.14945"	"-1.93e-01"	"YPEL1"	"yippee like 1"
"8048705"	"0.749357"	"1.70e-01"	"1.39906416"	"-5.14951"	"7.25e-02"	""	""
"8130438"	"0.749357"	"1.70e-01"	"-1.39893852"	"-5.14967"	"-1.27e-01"	"TFB1M"	"transcription factor B1, mitochondrial"
"8096061"	"0.749357"	"1.70e-01"	"1.39878428"	"-5.14987"	"7.75e-02"	"C4orf22"	"chromosome 4 open reading frame 22"
"8065948"	"0.749357"	"1.70e-01"	"1.39865909"	"-5.15003"	"7.50e-02"	"FER1L4"	"fer-1 like family member 4, pseudogene"
"7962185"	"0.749357"	"1.70e-01"	"-1.39865073"	"-5.15004"	"-9.95e-02"	"AMN1"	"antagonist of mitotic exit network 1 homolog"
"7957613"	"0.749357"	"1.70e-01"	"-1.39864869"	"-5.15005"	"-1.44e-01"	"VEZT"	"vezatin, adherens junctions transmembrane protein"
"8167412"	"0.749357"	"1.70e-01"	"-1.398558"	"-5.15016"	"-7.94e-02"	"PQBP1"	"polyglutamine binding protein 1"
"8152240"	"0.749357"	"1.70e-01"	"1.39853163"	"-5.1502"	"1.29e-01"	""	""
"8041781"	"0.749357"	"1.70e-01"	"1.39843143"	"-5.15033"	"1.37e-01"	"EPAS1"	"endothelial PAS domain protein 1"
"8068192"	"0.749357"	"1.70e-01"	"1.39838597"	"-5.15039"	"7.49e-02"	"MRAP"	"melanocortin 2 receptor accessory protein"
"8124531"	"0.749357"	"1.70e-01"	"1.39837405"	"-5.1504"	"9.73e-02"	"HIST1H3I"	"histone cluster 1, H3i"
"8130765"	"0.749442"	"1.70e-01"	"-1.39822261"	"-5.1506"	"-1.31e-01"	"FAM103A1"	"family with sequence similarity 103 member A1"
"8061894"	"0.749808"	"1.70e-01"	"1.39785706"	"-5.15107"	"5.87e-02"	"BPIFB1"	"BPI fold containing family B member 1"
"8074892"	"0.749896"	"1.70e-01"	"1.39770244"	"-5.15127"	"6.10e-02"	"ZDHHC8P1"	"zinc finger DHHC-type containing 8 pseudogene 1"
"7900999"	"0.749897"	"1.70e-01"	"1.39746717"	"-5.15157"	"7.63e-02"	"C1orf228"	"chromosome 1 open reading frame 228"
"7929614"	"0.749897"	"1.70e-01"	"1.39732116"	"-5.15176"	"8.54e-02"	""	""
