"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"ID4689"	"0.0473048"	"3.71e-03"	"-3.252458"	"-2.00379"	"-0.7673714"	""	""
"ID134"	"0.0473333"	"3.72e-03"	"3.251871"	"-2.00507"	"1.4400574"	"PYGM"	"phosphorylase, glycogen; muscle (McArdle syndrome, glycogen storage disease type V)"
"ID12104"	"0.047463"	"3.73e-03"	"3.250139"	"-2.008848"	"1.7799522"	"LYPD1///GPR39"	"LY6/PLAUR domain containing 1///G protein-coupled receptor 39"
"ID14581"	"0.047463"	"3.74e-03"	"-3.250048"	"-2.009047"	"-0.7416622"	"PRDM2"	"PR domain containing 2, with ZNF domain"
"ID8855"	"0.0477252"	"3.76e-03"	"-3.247225"	"-2.015202"	"-0.8369629"	"LOC153914///PEX3"	"hypothetical protein LOC153914///peroxisomal biogenesis factor 3"
"ID6908"	"0.0477252"	"3.76e-03"	"3.247044"	"-2.015598"	"0.6422242"	"TCHH"	"trichohyalin"
"ID953"	"0.047874"	"3.78e-03"	"3.245389"	"-2.019205"	"0.8573231"	"GMFG"	"glia maturation factor, gamma"
"ID14912"	"0.0478808"	"3.78e-03"	"3.244475"	"-2.021199"	"1.1246789"	""	""
"ID9847"	"0.0478808"	"3.79e-03"	"-3.244408"	"-2.021346"	"-0.4810915"	"HIST1H2BL"	"histone cluster 1, H2bl"
"ID4810"	"0.0478808"	"3.79e-03"	"3.244344"	"-2.021484"	"0.4147092"	"UPF1"	"UPF1 regulator of nonsense transcripts homolog (yeast)"
"ID4103"	"0.0480766"	"3.81e-03"	"3.242026"	"-2.026537"	"1.2617848"	"MAGEA11"	"melanoma antigen family A, 11"
"ID14997"	"0.0480766"	"3.81e-03"	"3.241753"	"-2.027133"	"0.7903351"	"SLC27A4"	"solute carrier family 27 (fatty acid transporter), member 4"
"ID5823"	"0.0480766"	"3.81e-03"	"3.241428"	"-2.027839"	"0.4913804"	"CTSA"	"cathepsin A"
"ID7529"	"0.0480766"	"3.81e-03"	"-3.241276"	"-2.028172"	"-0.668654"	"IGF1"	"insulin-like growth factor 1 (somatomedin C)"
"ID7723"	"0.0480766"	"3.82e-03"	"-3.240969"	"-2.02884"	"-0.5889966"	"SKIV2L2"	"superkiller viralicidic activity 2-like 2 (S. cerevisiae)"
"ID15555"	"0.0481481"	"3.83e-03"	"-3.239463"	"-2.032121"	"-0.8108471"	"FGL2"	"fibrinogen-like 2"
"ID7553"	"0.0481481"	"3.83e-03"	"-3.239341"	"-2.032387"	"-1.3418008"	"MRC1L1"	"mannose receptor, C type 1-like 1"
"ID2356"	"0.0481481"	"3.83e-03"	"-3.239187"	"-2.032723"	"-0.4467213"	"SIGLEC6"	"sialic acid binding Ig-like lectin 6"
"ID15"	"0.0481481"	"3.83e-03"	"-3.239031"	"-2.033064"	"-0.6550689"	"SPRR1B"	"small proline-rich protein 1B (cornifin)"
"ID3003"	"0.0481642"	"3.84e-03"	"-3.238562"	"-2.034085"	"-1.595344"	"PPP1R3A"	"protein phosphatase 1, regulatory (inhibitor) subunit 3A (glycogen and sarcoplasmic reticulum binding subunit, skeletal muscle)"
"ID4394"	"0.0481718"	"3.84e-03"	"-3.238114"	"-2.035061"	"-0.6728013"	"OR1E1"	"olfactory receptor, family 1, subfamily E, member 1"
"ID4598"	"0.0481718"	"3.84e-03"	"-3.237844"	"-2.03565"	"-0.7177666"	"IFIT2"	"interferon-induced protein with tetratricopeptide repeats 2"
"ID5985"	"0.0481967"	"3.85e-03"	"-3.237299"	"-2.036837"	"-0.8089162"	"RGS5"	"regulator of G-protein signaling 5"
"ID8459"	"0.0482752"	"3.86e-03"	"3.23628"	"-2.039055"	"0.6509042"	"CPSF4"	"cleavage and polyadenylation specific factor 4, 30kDa"
"ID10134"	"0.0484213"	"3.87e-03"	"-3.234669"	"-2.042565"	"-0.8664021"	"ARFGEF1"	"ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)"
"ID4883"	"0.0484419"	"3.88e-03"	"-3.234163"	"-2.043666"	"-0.6166512"	"NDUFS1"	"NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)"
"ID15015"	"0.0485235"	"3.89e-03"	"3.233122"	"-2.045933"	"0.977764"	""	""
"ID9965"	"0.0488669"	"3.92e-03"	"3.229792"	"-2.053183"	"1.7328697"	""	""
"ID15515"	"0.0488879"	"3.92e-03"	"3.229133"	"-2.054618"	"0.9389656"	"IDH3G"	"isocitrate dehydrogenase 3 (NAD+) gamma"
"ID2436"	"0.0488879"	"3.93e-03"	"3.228811"	"-2.05532"	"0.6992154"	"PSKH1"	"protein serine kinase H1"
"ID5561"	"0.0488879"	"3.93e-03"	"-3.228639"	"-2.055693"	"-0.5971554"	""	""
"ID1229"	"0.0489723"	"3.94e-03"	"-3.227336"	"-2.058528"	"-0.6443941"	"SLC25A10"	"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10"
"ID6885"	"0.0489723"	"3.94e-03"	"-3.227122"	"-2.058995"	"-1.3689057"	"C9orf100"	"chromosome 9 open reading frame 100"
"ID6588"	"0.0489723"	"3.95e-03"	"-3.22652"	"-2.060304"	"-0.9360661"	"FEZ1"	"fasciculation and elongation protein zeta 1 (zygin I)"
"ID6706"	"0.0489723"	"3.95e-03"	"-3.226481"	"-2.060389"	"-1.639882"	""	""
"ID895"	"0.0489723"	"3.95e-03"	"3.226235"	"-2.060925"	"0.7235782"	"PGCP"	"plasma glutamate carboxypeptidase"
"ID3900"	"0.0489723"	"3.95e-03"	"-3.225835"	"-2.061795"	"-1.0626172"	"PPP1R8"	"protein phosphatase 1, regulatory (inhibitor) subunit 8"
"ID3565"	"0.0489723"	"3.96e-03"	"-3.225648"	"-2.062203"	"-0.6958586"	""	""
"ID6878"	"0.0490324"	"3.96e-03"	"-3.224803"	"-2.06404"	"-1.0095414"	"PRKCSH"	"protein kinase C substrate 80K-H"
"ID9095"	"0.049115"	"3.97e-03"	"-3.223764"	"-2.066302"	"-0.4667343"	"SSR2"	"signal sequence receptor, beta (translocon-associated protein beta)"
"ID1226"	"0.0491291"	"3.98e-03"	"-3.223277"	"-2.067361"	"-0.7934349"	"SLC7A9"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 9"
"ID3240"	"0.0491291"	"3.98e-03"	"-3.222854"	"-2.068281"	"-0.6869163"	"AGRN"	"agrin"
"ID15457"	"0.0491291"	"3.98e-03"	"3.222679"	"-2.068661"	"0.6868011"	"DPYSL4"	"dihydropyrimidinase-like 4"
"ID4641"	"0.0491506"	"3.99e-03"	"3.222172"	"-2.069764"	"0.6974787"	"TCF20"	"transcription factor 20 (AR1)"
"ID4681"	"0.049162"	"3.99e-03"	"3.221754"	"-2.070674"	"1.124627"	"KIF5C"	"kinesin family member 5C"
"ID11026"	"0.0492019"	"4.00e-03"	"-3.221088"	"-2.072122"	"-0.6274472"	""	""
"ID9985"	"0.0492353"	"4.00e-03"	"3.220443"	"-2.073526"	"1.6402889"	"SOCS3"	"suppressor of cytokine signaling 3"
"ID12362"	"0.0492353"	"4.01e-03"	"3.219924"	"-2.074653"	"0.8827173"	""	""
"ID8799"	"0.0492353"	"4.01e-03"	"3.21984"	"-2.074836"	"0.7073082"	"MANBA"	"mannosidase, beta A, lysosomal"
"ID7533"	"0.0493351"	"4.02e-03"	"3.218507"	"-2.077735"	"0.7171167"	"LIPC"	"lipase, hepatic"
"ID10385"	"0.0493351"	"4.03e-03"	"3.217878"	"-2.079102"	"0.5687774"	""	""
"ID6763"	"0.0493351"	"4.03e-03"	"-3.217713"	"-2.07946"	"-0.7119044"	""	""
"ID10481"	"0.0493351"	"4.03e-03"	"-3.217702"	"-2.079484"	"-0.6013968"	"JMJD1C"	"jumonji domain containing 1C"
"ID9031"	"0.0493373"	"4.03e-03"	"3.217366"	"-2.080216"	"0.9070471"	"SNRPG"	"small nuclear ribonucleoprotein polypeptide G"
"ID16256"	"0.0494236"	"4.04e-03"	"-3.21621"	"-2.082728"	"-2.3999059"	""	""
"ID12806"	"0.0494236"	"4.05e-03"	"-3.215873"	"-2.083462"	"-0.7395836"	"IFIT2"	"interferon-induced protein with tetratricopeptide repeats 2"
"ID9247"	"0.0494236"	"4.05e-03"	"3.215515"	"-2.08424"	"0.652289"	"AHSA1"	"AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)"
"ID15254"	"0.0494236"	"4.05e-03"	"3.215351"	"-2.084597"	"0.4884073"	"MBTPS1"	"membrane-bound transcription factor peptidase, site 1"
"ID12904"	"0.0497492"	"4.08e-03"	"-3.212231"	"-2.091375"	"-0.7145075"	"NDUFB2"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa"
"ID6644"	"0.0499143"	"4.10e-03"	"3.210216"	"-2.095754"	"0.6518923"	"CTNS"	"cystinosis, nephropathic"
"ID3306"	"0.0499143"	"4.10e-03"	"3.210185"	"-2.095822"	"0.8595728"	"SEC61G"	"Sec61 gamma subunit"
"ID1109"	"0.0501017"	"4.12e-03"	"3.208269"	"-2.099984"	"0.7760486"	"GDI2"	"GDP dissociation inhibitor 2"
"ID7662"	"0.050103"	"4.12e-03"	"-3.207941"	"-2.100696"	"-1.176892"	"ZDHHC2"	"zinc finger, DHHC-type containing 2"
"ID5132"	"0.0502583"	"4.14e-03"	"3.206305"	"-2.10425"	"0.8243163"	"CYP2C8"	"cytochrome P450, family 2, subfamily C, polypeptide 8"
"ID14101"	"0.0503886"	"4.16e-03"	"-3.204608"	"-2.107934"	"-0.6123395"	"NID2"	"nidogen 2 (osteonidogen)"
"ID2603"	"0.0503886"	"4.16e-03"	"-3.204552"	"-2.108057"	"-1.2475524"	""	""
"ID11094"	"0.0503886"	"4.16e-03"	"3.203971"	"-2.109318"	"0.7019308"	"CORO1A"	"coronin, actin binding protein, 1A"
"ID6287"	"0.0503886"	"4.16e-03"	"-3.203661"	"-2.109991"	"-0.831019"	"COX6C"	"cytochrome c oxidase subunit VIc"
"ID7523"	"0.0503886"	"4.17e-03"	"3.203564"	"-2.110202"	"0.9516412"	"FAM50A"	"family with sequence similarity 50, member A"
"ID16303"	"0.0503886"	"4.17e-03"	"-3.203309"	"-2.110755"	"-0.6501188"	"CCDC130"	"coiled-coil domain containing 130"
"ID9505"	"0.0507114"	"4.21e-03"	"3.199418"	"-2.1192"	"0.5771235"	""	""
"ID11719"	"0.0507114"	"4.21e-03"	"3.199137"	"-2.11981"	"0.9711587"	"DAG1"	"dystroglycan 1 (dystrophin-associated glycoprotein 1)"
"ID5606"	"0.0507114"	"4.21e-03"	"3.198973"	"-2.120166"	"1.0532577"	"IFI30"	"interferon, gamma-inducible protein 30"
"ID11329"	"0.0507114"	"4.21e-03"	"3.198947"	"-2.120223"	"0.6467261"	"NR4A1"	"nuclear receptor subfamily 4, group A, member 1"
"ID6894"	"0.0507114"	"4.21e-03"	"3.198934"	"-2.120251"	"0.781464"	"MPO"	"myeloperoxidase"
"ID11495"	"0.0507114"	"4.21e-03"	"-3.198699"	"-2.120761"	"-0.990818"	""	""
"ID5688"	"0.0507477"	"4.22e-03"	"3.19808"	"-2.122104"	"1.0882932"	"CXCL14"	"chemokine (C-X-C motif) ligand 14"
"ID1974"	"0.0508403"	"4.23e-03"	"3.196989"	"-2.124472"	"0.5227836"	""	""
"ID7807"	"0.0509988"	"4.25e-03"	"-3.195346"	"-2.128035"	"-0.7492153"	"RPH3AL"	"rabphilin 3A-like (without C2 domains)"
"ID16253"	"0.0510102"	"4.25e-03"	"-3.194938"	"-2.128919"	"-1.0555024"	""	""
"ID6606"	"0.0510453"	"4.26e-03"	"-3.194332"	"-2.130234"	"-0.8896127"	"H2AFX"	"H2A histone family, member X"
"ID4048"	"0.0511552"	"4.27e-03"	"3.193101"	"-2.132904"	"0.6071571"	"PKN3"	"protein kinase N3"
"ID9141"	"0.0512978"	"4.28e-03"	"3.1916"	"-2.13616"	"0.5859604"	"PQBP1"	"polyglutamine binding protein 1"
"ID8340"	"0.0514007"	"4.30e-03"	"3.190431"	"-2.138693"	"1.259038"	"SERPINH1"	"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)"
"ID15797"	"0.0514377"	"4.31e-03"	"3.189481"	"-2.140754"	"0.6363701"	"TCN1"	"transcobalamin I (vitamin B12 binding protein, R binder family)"
"ID8901"	"0.0514377"	"4.31e-03"	"3.189428"	"-2.140868"	"0.477328"	"RPL31"	"ribosomal protein L31"
"ID2770"	"0.0514377"	"4.31e-03"	"-3.189191"	"-2.141383"	"-0.5725071"	"UBE2B"	"ubiquitin-conjugating enzyme E2B (RAD6 homolog)"
"ID6364"	"0.0514398"	"4.31e-03"	"-3.188862"	"-2.142095"	"-0.9092787"	""	""
"ID1048"	"0.0515258"	"4.32e-03"	"3.187838"	"-2.144316"	"0.4230678"	"STAT5B"	"signal transducer and activator of transcription 5B"
"ID9889"	"0.0515474"	"4.33e-03"	"-3.187349"	"-2.145376"	"-0.7817748"	"SLC19A2"	"solute carrier family 19 (thiamine transporter), member 2"
"ID11920"	"0.0516343"	"4.34e-03"	"-3.186318"	"-2.14761"	"-0.711586"	"BFSP2"	"beaded filament structural protein 2, phakinin"
"ID5607"	"0.0517181"	"4.35e-03"	"3.185016"	"-2.150432"	"1.7536199"	"CGA"	"glycoprotein hormones, alpha polypeptide"
"ID7066"	"0.0517181"	"4.35e-03"	"3.185005"	"-2.150455"	"0.7386058"	"SIRPA"	"signal-regulatory protein alpha"
"ID10578"	"0.0519341"	"4.37e-03"	"3.182914"	"-2.154986"	"1.4301326"	"GALK2"	"galactokinase 2"
"ID7417"	"0.0519807"	"4.38e-03"	"3.181917"	"-2.157145"	"1.2876979"	"NFE2L3"	"nuclear factor (erythroid-derived 2)-like 3"
"ID11573"	"0.0519807"	"4.38e-03"	"3.181912"	"-2.157157"	"0.9966369"	"PPP2R4"	"protein phosphatase 2A activator, regulatory subunit 4"
"ID8448"	"0.0520344"	"4.39e-03"	"3.181161"	"-2.158783"	"0.4420256"	"MINPP1"	"multiple inositol polyphosphate histidine phosphatase, 1"
"ID1068"	"0.0520805"	"4.40e-03"	"3.180474"	"-2.160271"	"0.5632313"	"PSG3"	"pregnancy specific beta-1-glycoprotein 3"
"ID6099"	"0.0521025"	"4.41e-03"	"3.179457"	"-2.162474"	"0.6937941"	"BNIP1"	"BCL2/adenovirus E1B 19kDa interacting protein 1"
"ID3293"	"0.0521025"	"4.41e-03"	"3.179408"	"-2.16258"	"0.8459605"	"NUDT21"	"nudix (nucleoside diphosphate linked moiety X)-type motif 21"
"ID7284"	"0.0521025"	"4.41e-03"	"3.179281"	"-2.162854"	"0.6373547"	"TM4SF1"	"transmembrane 4 L six family member 1"
"ID323"	"0.0521025"	"4.42e-03"	"-3.178353"	"-2.164864"	"-1.2638924"	""	""
"ID13431"	"0.0521025"	"4.42e-03"	"3.178348"	"-2.164876"	"0.7534052"	"PABPN1"	"poly(A) binding protein, nuclear 1"
"ID8045"	"0.0521025"	"4.42e-03"	"-3.17815"	"-2.165304"	"-1.0898783"	""	""
"ID5628"	"0.0521025"	"4.42e-03"	"3.177906"	"-2.165831"	"0.6768843"	"CBX5"	"chromobox homolog 5 (HP1 alpha homolog, Drosophila)"
"ID9052"	"0.0521025"	"4.42e-03"	"-3.177832"	"-2.165993"	"-0.5324721"	""	""
"ID5747"	"0.0521641"	"4.44e-03"	"-3.176551"	"-2.168766"	"-0.8601182"	"TLE4"	"transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)"
"ID12091"	"0.0521641"	"4.44e-03"	"3.176485"	"-2.168908"	"1.0431295"	"PHB2"	"prohibitin 2"
"ID13769"	"0.0521641"	"4.44e-03"	"-3.176172"	"-2.169586"	"-0.5617846"	""	""
"ID2824"	"0.0521641"	"4.44e-03"	"-3.176101"	"-2.169741"	"-0.8867123"	""	""
"ID13826"	"0.052346"	"4.46e-03"	"3.174305"	"-2.173628"	"0.8104867"	""	""
"ID15492"	"0.0523572"	"4.47e-03"	"3.173645"	"-2.175057"	"0.6224864"	"TM4SF1"	"transmembrane 4 L six family member 1"
"ID2168"	"0.0523572"	"4.47e-03"	"3.173516"	"-2.175337"	"0.6402869"	""	""
"ID11777"	"0.0523572"	"4.47e-03"	"3.173297"	"-2.17581"	"0.6212671"	""	""
"ID9404"	"0.0523614"	"4.48e-03"	"-3.172692"	"-2.177119"	"-0.6176412"	"PPP1R12A"	"protein phosphatase 1, regulatory (inhibitor) subunit 12A"
"ID13036"	"0.0523614"	"4.48e-03"	"3.172653"	"-2.177204"	"0.6742978"	""	""
"ID15493"	"0.0523665"	"4.48e-03"	"-3.172188"	"-2.178211"	"-0.8550111"	"UQCRFS1"	"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"
"ID13117"	"0.0523665"	"4.49e-03"	"3.172002"	"-2.178612"	"0.5462717"	"GPSM2"	"G-protein signaling modulator 2 (AGS3-like, C. elegans)"
"ID4767"	"0.0523836"	"4.49e-03"	"-3.171558"	"-2.179574"	"-0.9472376"	"DKK4"	"dickkopf homolog 4 (Xenopus laevis)"
"ID12206"	"0.0525313"	"4.51e-03"	"3.170049"	"-2.182839"	"0.6757668"	"ACP6"	"acid phosphatase 6, lysophosphatidic"
"ID4318"	"0.0525917"	"4.51e-03"	"-3.169253"	"-2.18456"	"-0.6438879"	"GADD45G"	"growth arrest and DNA-damage-inducible, gamma"
"ID11084"	"0.052596"	"4.52e-03"	"3.168914"	"-2.185294"	"0.6846769"	"LONP1"	"lon peptidase 1, mitochondrial"
"ID412"	"0.0526586"	"4.53e-03"	"-3.16781"	"-2.187681"	"-0.6536068"	""	""
"ID14905"	"0.0526586"	"4.53e-03"	"3.167798"	"-2.187707"	"0.622342"	"AIM1"	"absent in melanoma 1"
"ID15125"	"0.0526717"	"4.53e-03"	"-3.167389"	"-2.188593"	"-1.0069679"	"CPZ"	"carboxypeptidase Z"
"ID10007"	"0.0529265"	"4.56e-03"	"3.16502"	"-2.193716"	"1.4799414"	"BTG3"	"BTG family, member 3"
"ID12505"	"0.052929"	"4.57e-03"	"-3.164411"	"-2.195031"	"-0.73349"	"CA11"	"carbonic anhydrase XI"
"ID8953"	"0.052929"	"4.57e-03"	"3.164394"	"-2.195068"	"0.7464922"	"PSMD3"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 3"
"ID14786"	"0.0529576"	"4.57e-03"	"3.163861"	"-2.196221"	"0.4261053"	"RBM3"	"RNA binding motif (RNP1, RRM) protein 3"
"ID4166"	"0.0529584"	"4.58e-03"	"-3.163264"	"-2.197511"	"-2.0776994"	"RALA"	"v-ral simian leukemia viral oncogene homolog A (ras related)"
"ID7285"	"0.0529584"	"4.58e-03"	"-3.162948"	"-2.198194"	"-0.8814751"	"UQCRFS1"	"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"
"ID14569"	"0.0529584"	"4.58e-03"	"-3.162948"	"-2.198194"	"-0.5212364"	"ZFYVE9"	"zinc finger, FYVE domain containing 9"
"ID15520"	"0.0530593"	"4.60e-03"	"3.16138"	"-2.201584"	"2.1862346"	""	""
"ID2514"	"0.0530593"	"4.60e-03"	"3.161244"	"-2.201879"	"0.7854005"	"RNF113A"	"ring finger protein 113A"
"ID13059"	"0.0530593"	"4.61e-03"	"3.160694"	"-2.203068"	"1.3363477"	"MYH10"	"myosin, heavy chain 10, non-muscle"
"ID3663"	"0.0530593"	"4.61e-03"	"3.160324"	"-2.203866"	"0.9473675"	"TADA3L"	"transcriptional adaptor 3 (NGG1 homolog, yeast)-like"
"ID16012"	"0.0530593"	"4.61e-03"	"3.160308"	"-2.203902"	"0.8534054"	"CYP2S1"	"cytochrome P450, family 2, subfamily S, polypeptide 1"
"ID3961"	"0.0530593"	"4.61e-03"	"3.160169"	"-2.204203"	"0.8714976"	"IMPDH2"	"IMP (inosine monophosphate) dehydrogenase 2"
"ID746"	"0.0530593"	"4.61e-03"	"-3.160027"	"-2.204509"	"-0.663144"	"PIK3CD"	"phosphoinositide-3-kinase, catalytic, delta polypeptide"
"ID10777"	"0.0531898"	"4.63e-03"	"-3.158401"	"-2.208023"	"-1.1002769"	""	""
"ID13843"	"0.0531898"	"4.63e-03"	"3.158375"	"-2.208078"	"0.5728884"	"BBS9"	"Bardet-Biedl syndrome 9"
"ID2929"	"0.0532305"	"4.64e-03"	"-3.157747"	"-2.209435"	"-0.9348731"	""	""
"ID6064"	"0.0532763"	"4.64e-03"	"3.15708"	"-2.210877"	"0.6143959"	"TBCC"	"tubulin folding cofactor C"
"ID161"	"0.0533521"	"4.65e-03"	"-3.156171"	"-2.21284"	"-0.7914864"	"CLC"	"Charcot-Leyden crystal protein"
"ID15870"	"0.0533668"	"4.66e-03"	"-3.155754"	"-2.21374"	"-1.0557735"	"ZDHHC2"	"zinc finger, DHHC-type containing 2"
"ID14603"	"0.0533671"	"4.66e-03"	"-3.155453"	"-2.214392"	"-0.7215322"	""	""
"ID1092"	"0.0535416"	"4.68e-03"	"3.153756"	"-2.218058"	"0.9295099"	"NFX1"	"nuclear transcription factor, X-box binding 1"
"ID1035"	"0.0535446"	"4.69e-03"	"3.153267"	"-2.219113"	"0.6608413"	"RPS4X"	"ribosomal protein S4, X-linked"
"ID7816"	"0.0535446"	"4.69e-03"	"3.153135"	"-2.219398"	"0.703493"	"PTRH2"	"peptidyl-tRNA hydrolase 2"
"ID16160"	"0.0535628"	"4.69e-03"	"-3.152691"	"-2.220358"	"-1.0543847"	"PLCL1"	"phospholipase C-like 1"
"ID6193"	"0.0535797"	"4.70e-03"	"-3.152257"	"-2.221293"	"-1.1825908"	""	""
"ID16047"	"0.0535969"	"4.70e-03"	"-3.151558"	"-2.222804"	"-0.5873175"	"HBXIP"	"hepatitis B virus x interacting protein"
"ID11717"	"0.0535969"	"4.70e-03"	"3.151525"	"-2.222875"	"0.6107723"	"GLG1"	"golgi apparatus protein 1"
"ID6890"	"0.053787"	"4.72e-03"	"3.14971"	"-2.226793"	"1.0851374"	"LCP1"	"lymphocyte cytosolic protein 1 (L-plastin)"
"ID6677"	"0.0538669"	"4.74e-03"	"-3.148776"	"-2.228809"	"-0.882673"	""	""
"ID8648"	"0.0539075"	"4.74e-03"	"-3.148156"	"-2.230147"	"-0.7052405"	"TRIM22"	"tripartite motif-containing 22"
"ID10367"	"0.0540344"	"4.76e-03"	"3.146852"	"-2.232963"	"0.4796486"	"CDC123"	"cell division cycle 123 homolog (S. cerevisiae)"
"ID12919"	"0.0540893"	"4.76e-03"	"3.14612"	"-2.234542"	"0.818691"	"NUDC"	"nuclear distribution gene C homolog (A. nidulans)"
"ID11536"	"0.0541093"	"4.77e-03"	"-3.145664"	"-2.235525"	"-0.5169096"	"MDK"	"midkine (neurite growth-promoting factor 2)"
"ID3941"	"0.0542926"	"4.79e-03"	"-3.143918"	"-2.239292"	"-1.1709341"	""	""
"ID13363"	"0.054323"	"4.79e-03"	"3.143382"	"-2.240449"	"0.6019767"	"PPBP"	"pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)"
"ID7493"	"0.0543652"	"4.80e-03"	"-3.142753"	"-2.241807"	"-0.5761644"	"TSPYL2"	"TSPY-like 2"
"ID3428"	"0.0546097"	"4.83e-03"	"3.140397"	"-2.246887"	"0.4209921"	"RBL1"	"retinoblastoma-like 1 (p107)"
"ID5599"	"0.0546097"	"4.84e-03"	"3.139768"	"-2.248243"	"0.4906112"	"MFGE8"	"milk fat globule-EGF factor 8 protein"
"ID11974"	"0.0546097"	"4.84e-03"	"3.139503"	"-2.248815"	"0.5295268"	"SULT2A1"	"sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1"
"ID14327"	"0.0546097"	"4.84e-03"	"-3.139391"	"-2.249056"	"-2.1675551"	"TTC33"	"tetratricopeptide repeat domain 33"
"ID6934"	"0.0546097"	"4.84e-03"	"3.139352"	"-2.249141"	"0.7020574"	"IL1R1"	"interleukin 1 receptor, type I"
"ID5587"	"0.0546273"	"4.85e-03"	"3.13874"	"-2.250461"	"0.6004211"	"C18orf56"	"chromosome 18 open reading frame 56"
"ID543"	"0.0546273"	"4.85e-03"	"3.138624"	"-2.25071"	"1.3269289"	"SH2D1A"	"SH2 domain protein 1A, Duncan's disease (lymphoproliferative syndrome)"
"ID513"	"0.0548214"	"4.87e-03"	"-3.136808"	"-2.254626"	"-0.6102017"	"SYCP1"	"synaptonemal complex protein 1"
"ID6383"	"0.0549707"	"4.89e-03"	"3.135347"	"-2.257775"	"0.6324892"	"TOMM40"	"translocase of outer mitochondrial membrane 40 homolog (yeast)"
"ID14885"	"0.0550274"	"4.89e-03"	"-3.13461"	"-2.259362"	"-0.8754636"	""	""
"ID7752"	"0.0550963"	"4.90e-03"	"3.133779"	"-2.261154"	"0.5534228"	"MAF"	"v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)"
"ID12878"	"0.0551297"	"4.91e-03"	"3.133226"	"-2.262347"	"0.5594725"	"CCDC86"	"coiled-coil domain containing 86"
"ID14399"	"0.0552749"	"4.93e-03"	"-3.13175"	"-2.265526"	"-1.5032005"	"VCL"	"vinculin"
"ID5523"	"0.0552749"	"4.93e-03"	"3.13151"	"-2.266043"	"0.6499837"	"TRIM21"	"tripartite motif-containing 21"
"ID15811"	"0.0553798"	"4.94e-03"	"-3.130403"	"-2.268429"	"-0.6056654"	"IFI44L"	"interferon-induced protein 44-like"
"ID3020"	"0.0554862"	"4.96e-03"	"-3.129023"	"-2.2714"	"-0.8814596"	"C4orf18"	"chromosome 4 open reading frame 18"
"ID7799"	"0.0554862"	"4.96e-03"	"3.128993"	"-2.271465"	"0.647689"	"PRPSAP2"	"phosphoribosyl pyrophosphate synthetase-associated protein 2"
"ID11479"	"0.0555079"	"4.96e-03"	"3.128533"	"-2.272457"	"1.4595888"	"APOA2"	"apolipoprotein A-II"
"ID14305"	"0.0555692"	"4.97e-03"	"-3.127766"	"-2.274107"	"-0.6539944"	"AKAP4"	"A kinase (PRKA) anchor protein 4"
"ID14915"	"0.055624"	"4.98e-03"	"-3.126846"	"-2.27609"	"-1.1788887"	""	""
"ID403"	"0.055624"	"4.99e-03"	"3.126506"	"-2.276821"	"1.0615831"	"FAM12A"	"family with sequence similarity 12, member A"
"ID6555"	"0.055624"	"4.99e-03"	"-3.126467"	"-2.276904"	"-0.6410266"	"AUH"	"AU RNA binding protein/enoyl-Coenzyme A hydratase"
"ID16304"	"0.0556868"	"5.00e-03"	"-3.125596"	"-2.27878"	"-0.5977006"	"SLC25A42"	"solute carrier family 25, member 42"
"ID14628"	"0.0556868"	"5.00e-03"	"3.125399"	"-2.279204"	"1.2911209"	"FBXO5"	"F-box protein 5"
"ID5462"	"0.0557217"	"5.01e-03"	"3.124839"	"-2.28041"	"1.4465855"	""	""
"ID15510"	"0.0558562"	"5.02e-03"	"3.123513"	"-2.283265"	"1.6459237"	"DAP"	"death-associated protein"
"ID16346"	"0.0559026"	"5.03e-03"	"3.122865"	"-2.284659"	"0.7054984"	"RUVBL1"	"RuvB-like 1 (E. coli)"
"ID12169"	"0.0562033"	"5.06e-03"	"3.120252"	"-2.290282"	"1.0843495"	"IMPDH2"	"IMP (inosine monophosphate) dehydrogenase 2"
"ID10994"	"0.0562033"	"5.06e-03"	"3.119979"	"-2.29087"	"0.6405834"	""	""
"ID5333"	"0.0562177"	"5.07e-03"	"-3.119527"	"-2.291843"	"-0.9497928"	"ARSF"	"arylsulfatase F"
"ID14647"	"0.0562177"	"5.07e-03"	"3.119273"	"-2.29239"	"0.5949026"	"STOML1"	"stomatin (EPB72)-like 1"
