"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"4041"	"0.53"	"0.1517966"	"-1.68"	"-4.7266"	"-3.20e-01"	"PARP3"	"poly(ADP-ribose) polymerase family member 3"
"9449"	"0.508"	"0.1311052"	"1.74"	"-4.7271"	"2.70e-01"	"EPS8"	"epidermal growth factor receptor pathway substrate 8"
"8741"	"0.508"	"0.1311876"	"1.74"	"-4.7277"	"4.87e-01"	"SMIM7"	"small integral membrane protein 7"
"20397"	"0.508"	"0.1311949"	"-1.74"	"-4.7277"	"-3.80e-01"	"LINC00029"	"long intergenic non-protein coding RNA 29"
"17646"	"0.508"	"0.1312005"	"1.74"	"-4.7278"	"5.30e-01"	"MRPS35"	"mitochondrial ribosomal protein S35"
"8633"	"0.57"	"0.1955945"	"1.53"	"-4.7282"	"6.40e-01"	"ADAM2"	"ADAM metallopeptidase domain 2"
"11301"	"0.53"	"0.1520816"	"-1.67"	"-4.7283"	"-2.90e-01"	"SPRR1B"	"small proline rich protein 1B"
"1535"	"0.508"	"0.1312812"	"1.74"	"-4.7283"	"3.00e-01"	"TTC12"	"tetratricopeptide repeat domain 12"
"11110"	"0.53"	"0.1520925"	"1.67"	"-4.7284"	"2.70e-01"	"LATS1"	"large tumor suppressor kinase 1"
"9838"	"0.508"	"0.131285"	"1.74"	"-4.7284"	"8.17e-01"	"EDIL3"	"EGF like repeats and discoidin domains 3"
"502"	"0.553"	"0.1752415"	"-1.62"	"-4.7285"	"-4.65e-01"	"TAF9B"	"TATA-box binding protein associated factor 9b"
"19361"	"0.508"	"0.1313442"	"-1.74"	"-4.7288"	"-6.90e-01"	"RHBDD1"	"rhomboid domain containing 1"
"9644"	"0.53"	"0.1521906"	"1.67"	"-4.7289"	"5.30e-01"	"AGO2"	"argonaute 2, RISC catalytic component"
"2489"	"0.53"	"0.1522174"	"1.67"	"-4.7291"	"4.43e-01"	"CANX"	"calnexin"
"9828"	"0.508"	"0.1314311"	"-1.73"	"-4.7294"	"-1.07"	"IGFN1"	"immunoglobulin-like and fibronectin type III domain containing 1"
"4204"	"0.53"	"0.1522918"	"-1.67"	"-4.7295"	"-5.97e-01"	"CTSA"	"cathepsin A"
"4017"	"0.53"	"0.152374"	"1.67"	"-4.73"	"4.70e-01"	"AK1"	"adenylate kinase 1"
"14381"	"0.508"	"0.1315547"	"1.73"	"-4.7302"	"2.93e-01"	"EPHA4"	"EPH receptor A4"
"17061"	"0.53"	"0.1524159"	"1.67"	"-4.7303"	"4.17e-01"	"UBFD1"	"ubiquitin family domain containing 1"
"5517"	"0.53"	"0.1524987"	"1.67"	"-4.7307"	"4.73e-01"	"SEPHS2"	"selenophosphate synthetase 2"
"20038"	"0.53"	"0.1525254"	"-1.67"	"-4.7309"	"-3.93e-01"	"PIGX"	"phosphatidylinositol glycan anchor biosynthesis class X"
"12707"	"0.53"	"0.1525351"	"-1.67"	"-4.731"	"-4.87e-01"	""	""
"19896"	"0.53"	"0.1525366"	"-1.67"	"-4.731"	"-3.10e-01"	""	""
"9041"	"0.53"	"0.1526466"	"-1.67"	"-4.7316"	"-3.97e-01"	"CALY"	"calcyon neuron specific vesicular protein"
"3624"	"0.53"	"0.1526674"	"-1.67"	"-4.7317"	"-3.20e-01"	"HAT1"	"histone acetyltransferase 1"
"15736"	"0.571"	"0.1964334"	"-1.53"	"-4.7318"	"-3.60e-01"	"NUAK1"	"NUAK family kinase 1"
"14692"	"0.508"	"0.1318346"	"1.73"	"-4.7321"	"4.77e-01"	""	""
"16381"	"0.53"	"0.1527672"	"1.67"	"-4.7323"	"1.04"	""	""
"10523"	"0.53"	"0.1527751"	"1.67"	"-4.7324"	"3.03e-01"	"CLN6"	"ceroid-lipofuscinosis, neuronal 6, late infantile, variant"
"6848"	"0.571"	"0.1965769"	"1.53"	"-4.7325"	"4.20e-01"	"MMP8"	"matrix metallopeptidase 8"
"9501"	"0.53"	"0.1528331"	"1.67"	"-4.7327"	"5.10e-01"	"LDB1"	"LIM domain binding 1"
"7757"	"0.53"	"0.1528455"	"1.67"	"-4.7328"	"3.10e-01"	"MPZL2"	"myelin protein zero like 2"
"9076"	"0.53"	"0.1528528"	"-1.67"	"-4.7328"	"-2.57e-01"	"BTBD2"	"BTB domain containing 2"
"5775"	"0.554"	"0.1762731"	"-1.62"	"-4.7338"	"-3.80e-01"	"CYB5AP2"	"cytochrome b5 type A pseudogene 2"
"1065"	"0.531"	"0.153022"	"-1.67"	"-4.7338"	"-2.93e-01"	"TRMU"	"tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase"
"21072"	"0.509"	"0.1321572"	"1.73"	"-4.7343"	"3.97e-01"	""	""
"6796"	"0.509"	"0.1321814"	"-1.73"	"-4.7344"	"-3.33e-01"	"EIF4E"	"eukaryotic translation initiation factor 4E"
"7936"	"0.509"	"0.1321836"	"1.73"	"-4.7345"	"2.70e-01"	"PLEKHB1"	"pleckstrin homology domain containing B1"
"2233"	"0.509"	"0.1322027"	"1.73"	"-4.7346"	"5.03e-01"	"GAP43"	"growth associated protein 43"
"1612"	"0.531"	"0.1532195"	"-1.67"	"-4.7349"	"-5.17e-01"	"HADH"	"hydroxyacyl-CoA dehydrogenase"
"16100"	"0.531"	"0.1532747"	"-1.67"	"-4.7353"	"-4.43e-01"	""	""
"11049"	"0.509"	"0.132321"	"-1.73"	"-4.7354"	"-6.03e-01"	"DYNLT1"	"dynein light chain Tctex-type 1"
"13160"	"0.531"	"0.1533143"	"-1.67"	"-4.7355"	"-2.70e-01"	""	""
"3247"	"0.509"	"0.1323459"	"1.73"	"-4.7356"	"2.87e-01"	"HNF1A"	"HNF1 homeobox A"
"479"	"0.531"	"0.1533402"	"1.67"	"-4.7356"	"2.87e-01"	"ST3GAL4"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
"16006"	"0.509"	"0.1325268"	"1.73"	"-4.7368"	"2.77e-01"	""	""
"999"	"0.531"	"0.1535987"	"1.67"	"-4.7372"	"3.53e-01"	"RLBP1"	"retinaldehyde binding protein 1"
"15640"	"0.572"	"0.197709"	"-1.52"	"-4.7374"	"-4.70e-01"	""	""
"6858"	"0.51"	"0.1326394"	"-1.73"	"-4.7375"	"-3.83e-01"	"THOP1"	"thimet oligopeptidase 1"
"13581"	"0.531"	"0.1538339"	"-1.67"	"-4.7385"	"-6.03e-01"	"SUPT7L"	"SPT7-like STAGA complex gamma subunit"
"15600"	"0.572"	"0.1979887"	"-1.52"	"-4.7386"	"-3.97e-01"	""	""
"10316"	"0.51"	"0.1328008"	"-1.73"	"-4.7386"	"-3.17e-01"	"CALCA"	"calcitonin related polypeptide alpha"
"10964"	"0.531"	"0.1539579"	"1.66"	"-4.7392"	"5.97e-01"	"ZNF614"	"zinc finger protein 614"
"5520"	"0.554"	"0.1774279"	"1.61"	"-4.7397"	"3.05e-01"	"UBE2L6"	"ubiquitin conjugating enzyme E2 L6"
"8927"	"0.554"	"0.1774279"	"1.61"	"-4.7397"	"3.05e-01"	"MAD2L1"	"MAD2 mitotic arrest deficient-like 1 (yeast)"
"19473"	"0.51"	"0.1329629"	"1.73"	"-4.7397"	"1.14"	"SLC10A3"	"solute carrier family 10 member 3"
"9145"	"0.555"	"0.1775077"	"-1.61"	"-4.7401"	"-3.55e-01"	"OR7E47P"	"olfactory receptor family 7 subfamily E member 47 pseudogene"
"7683"	"0.532"	"0.1541082"	"-1.66"	"-4.7401"	"-3.30e-01"	"GPRC5D"	"G protein-coupled receptor class C group 5 member D"
"6219"	"0.532"	"0.1541534"	"-1.66"	"-4.7404"	"-3.97e-01"	"PHKA2"	"phosphorylase kinase regulatory subunit alpha 2"
"10460"	"0.51"	"0.1330795"	"-1.73"	"-4.7405"	"-6.90e-01"	"LOC100506113"	"uncharacterized LOC100506113"
"19694"	"0.532"	"0.1542368"	"1.66"	"-4.7408"	"4.50e-01"	""	""
"4082"	"0.532"	"0.1542413"	"-1.66"	"-4.7409"	"-2.50e-01"	"NFYB"	"nuclear transcription factor Y subunit beta"
"19145"	"0.573"	"0.1985342"	"1.52"	"-4.741"	"4.67e-01"	"LOC145474"	"uncharacterized LOC145474"
"18272"	"0.532"	"0.1542919"	"-1.66"	"-4.7412"	"-3.90e-01"	"KRT23"	"keratin 23"
"12679"	"0.511"	"0.1333695"	"1.72"	"-4.7424"	"4.33e-01"	"WASH1"	"WAS protein family homolog 1"
"1103"	"0.555"	"0.1780087"	"-1.61"	"-4.7426"	"-3.10e-01"	"LATS2"	"large tumor suppressor kinase 2"
"3775"	"0.511"	"0.133472"	"1.72"	"-4.7431"	"4.27e-01"	""	""
"3591"	"0.532"	"0.1546806"	"1.66"	"-4.7434"	"3.90e-01"	""	""
"9664"	"0.532"	"0.1546847"	"1.66"	"-4.7434"	"4.63e-01"	""	""
"9806"	"0.511"	"0.1335508"	"1.72"	"-4.7436"	"4.40e-01"	"SEPT8"	"septin 8"
"13059"	"0.532"	"0.1548"	"1.66"	"-4.7441"	"4.23e-01"	"DSCR3"	"DSCR3 arrestin fold containing"
"16464"	"0.532"	"0.1548659"	"1.66"	"-4.7445"	"7.53e-01"	"ARMC4"	"armadillo repeat containing 4"
"1128"	"0.532"	"0.1549817"	"-1.66"	"-4.7451"	"-3.07e-01"	"ST8SIA2"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2"
"20591"	"0.532"	"0.154994"	"-1.66"	"-4.7452"	"-8.47e-01"	"KCNK10"	"potassium two pore domain channel subfamily K member 10"
"11206"	"0.532"	"0.1550354"	"1.66"	"-4.7455"	"4.87e-01"	"GRIN2D"	"glutamate ionotropic receptor NMDA type subunit 2D"
"19301"	"0.511"	"0.1338239"	"-1.72"	"-4.7455"	"-8.67e-01"	"MICAL3"	"microtubule associated monooxygenase, calponin and LIM domain containing 3"
"8480"	"0.511"	"0.1338323"	"1.72"	"-4.7455"	"6.60e-01"	"FCMR"	"Fc fragment of IgM receptor"
"15409"	"0.511"	"0.1338362"	"-1.72"	"-4.7456"	"-3.37e-01"	""	""
"13517"	"0.511"	"0.1338379"	"1.72"	"-4.7456"	"3.33e-01"	"MAP4K2"	"mitogen-activated protein kinase kinase kinase kinase 2"
"12822"	"0.532"	"0.1550597"	"1.66"	"-4.7456"	"4.17e-01"	"PLEC"	"plectin"
"9134"	"0.532"	"0.1550825"	"-1.66"	"-4.7457"	"-7.57e-01"	"TULP3"	"tubby like protein 3"
"11669"	"0.532"	"0.1550894"	"-1.66"	"-4.7458"	"-3.40e-01"	"GFRA2"	"GDNF family receptor alpha 2"
"3748"	"0.532"	"0.1550927"	"1.66"	"-4.7458"	"4.60e-01"	"LOXL1"	"lysyl oxidase like 1"
"10615"	"0.532"	"0.15512"	"1.66"	"-4.7459"	"4.90e-01"	"CCDC59"	"coiled-coil domain containing 59"
"5350"	"0.511"	"0.1339095"	"-1.72"	"-4.746"	"-5.53e-01"	"COX7B"	"cytochrome c oxidase subunit 7B"
"15921"	"0.574"	"0.1997724"	"-1.52"	"-4.7463"	"-3.50e-01"	"CRYGA"	"crystallin gamma A"
"3936"	"0.533"	"0.1552479"	"1.66"	"-4.7467"	"6.20e-01"	"TBC1D25"	"TBC1 domain family member 25"
"247"	"0.533"	"0.1552686"	"-1.66"	"-4.7468"	"-3.20e-01"	"GAL3ST1"	"galactose-3-O-sulfotransferase 1"
"13202"	"0.511"	"0.1340308"	"-1.72"	"-4.7469"	"-4.80e-01"	"SERPINB9"	"serpin family B member 9"
"12769"	"0.511"	"0.1340766"	"-1.72"	"-4.7472"	"-3.47e-01"	"CENPC"	"centromere protein C"
"7051"	"0.511"	"0.1340915"	"-1.72"	"-4.7473"	"-3.27e-01"	"HSPA5"	"heat shock protein family A (Hsp70) member 5"
"8770"	"0.511"	"0.134094"	"-1.72"	"-4.7473"	"-3.70e-01"	""	""
"3266"	"0.533"	"0.155466"	"1.66"	"-4.7479"	"2.83e-01"	"CELF4"	"CUGBP, Elav-like family member 4"
"10238"	"0.511"	"0.1341998"	"1.72"	"-4.748"	"2.53e-01"	"PRF1"	"perforin 1"
"11589"	"0.533"	"0.1554941"	"1.66"	"-4.7481"	"3.43e-01"	"KCNQ1DN"	"KCNQ1 downstream neighbor (non-protein coding)"
"4711"	"0.533"	"0.1554996"	"1.66"	"-4.7481"	"6.40e-01"	"LTBP2"	"latent transforming growth factor beta binding protein 2"
"7226"	"0.533"	"0.15555"	"1.66"	"-4.7484"	"4.90e-01"	"MUSK"	"muscle associated receptor tyrosine kinase"
"5771"	"0.512"	"0.1342726"	"1.72"	"-4.7485"	"7.50e-01"	"MDH2"	"malate dehydrogenase 2"
"3345"	"0.574"	"0.2003362"	"-1.51"	"-4.7487"	"-4.20e-01"	"SMURF1"	"SMAD specific E3 ubiquitin protein ligase 1"
"8595"	"0.574"	"0.2003493"	"1.51"	"-4.7487"	"4.33e-01"	"GAD2"	"glutamate decarboxylase 2"
"19540"	"0.512"	"0.1343347"	"1.72"	"-4.7489"	"4.53e-01"	""	""
"4492"	"0.533"	"0.1557471"	"1.66"	"-4.7495"	"2.47e-01"	"TNFAIP1"	"TNF alpha induced protein 1"
"1557"	"0.574"	"0.2005402"	"-1.51"	"-4.7496"	"-4.53e-01"	"PPP2R1B"	"protein phosphatase 2 scaffold subunit Abeta"
"16453"	"0.533"	"0.1557707"	"1.66"	"-4.7497"	"2.93e-01"	""	""
"8246"	"0.512"	"0.1344785"	"-1.72"	"-4.7498"	"-5.13e-01"	"ZBTB7B"	"zinc finger and BTB domain containing 7B"
"12764"	"0.533"	"0.1558088"	"1.66"	"-4.7499"	"3.17e-01"	"ATP6AP2"	"ATPase H+ transporting accessory protein 2"
"15700"	"0.574"	"0.2006291"	"-1.51"	"-4.7499"	"-4.27e-01"	"SLC8A1"	"solute carrier family 8 member A1"
"6366"	"0.533"	"0.155942"	"1.66"	"-4.7506"	"4.67e-01"	"RPS15"	"ribosomal protein S15"
"13467"	"0.533"	"0.1559663"	"-1.65"	"-4.7508"	"-3.93e-01"	"HACD1"	"3-hydroxyacyl-CoA dehydratase 1"
"2809"	"0.533"	"0.1559824"	"-1.65"	"-4.7509"	"-5.30e-01"	"POLR3F"	"RNA polymerase III subunit F"
"10123"	"0.513"	"0.1347188"	"1.72"	"-4.7514"	"2.23e-01"	"GJA4"	"gap junction protein alpha 4"
"362"	"0.534"	"0.1561605"	"1.65"	"-4.7519"	"1.00"	"CLCN5"	"chloride voltage-gated channel 5"
"2357"	"0.534"	"0.1561935"	"1.65"	"-4.7521"	"5.63e-01"	"ZNF75D"	"zinc finger protein 75D"
"8573"	"0.513"	"0.1348313"	"1.72"	"-4.7522"	"3.07e-01"	"VIP"	"vasoactive intestinal peptide"
"3946"	"0.534"	"0.1562283"	"1.65"	"-4.7523"	"3.10e-01"	"CHIT1"	"chitinase 1"
"17358"	"0.513"	"0.1348612"	"1.72"	"-4.7524"	"6.17e-01"	""	""
"17897"	"0.513"	"0.1349162"	"-1.72"	"-4.7527"	"-3.00e-01"	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"
"645"	"0.513"	"0.1349665"	"-1.72"	"-4.7531"	"-4.83e-01"	"DNAJB6"	"DnaJ heat shock protein family (Hsp40) member B6"
"11307"	"0.534"	"0.1563691"	"1.65"	"-4.7531"	"7.57e-01"	"PRRG1"	"proline rich and Gla domain 1"
"5201"	"0.513"	"0.1349708"	"-1.72"	"-4.7531"	"-5.07e-01"	"IQSEC2"	"IQ motif and Sec7 domain 2"
"20569"	"0.513"	"0.1349721"	"-1.72"	"-4.7531"	"-2.77e-01"	"TAL1"	"TAL bHLH transcription factor 1, erythroid differentiation factor"
"2415"	"0.513"	"0.1350578"	"1.72"	"-4.7537"	"3.53e-01"	""	""
"18128"	"0.534"	"0.1564828"	"1.65"	"-4.7537"	"5.17e-01"	"DDAH1"	"dimethylarginine dimethylaminohydrolase 1"
"4053"	"0.534"	"0.1564993"	"1.65"	"-4.7538"	"3.23e-01"	"RPF1"	"ribosome production factor 1 homolog"
"6244"	"0.534"	"0.1565027"	"-1.65"	"-4.7538"	"-5.73e-01"	"POLN"	"DNA polymerase nu"
"4211"	"0.534"	"0.1565559"	"-1.65"	"-4.7541"	"-2.67e-01"	"SLC35E1"	"solute carrier family 35 member E1"
"4614"	"0.534"	"0.1565663"	"-1.65"	"-4.7542"	"-2.83e-01"	"RPL22L1"	"ribosomal protein L22 like 1"
"17781"	"0.513"	"0.1351543"	"-1.71"	"-4.7543"	"-6.00e-01"	"SLC13A3"	"solute carrier family 13 member 3"
"5509"	"0.534"	"0.1566694"	"1.65"	"-4.7548"	"2.97e-01"	"BCS1L"	"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone"
"20539"	"0.513"	"0.1352308"	"-1.71"	"-4.7548"	"-4.50e-01"	""	""
"6980"	"0.601"	"0.2299602"	"-1.47"	"-4.7551"	"-4.05e-01"	"TMED10"	"transmembrane p24 trafficking protein 10"
"8682"	"0.576"	"0.2019582"	"1.51"	"-4.7556"	"5.00e-01"	"CRYBB3"	"crystallin beta B3"
"3914"	"0.513"	"0.1354239"	"-1.71"	"-4.7561"	"-3.10e-01"	"SNX11"	"sorting nexin 11"
"5996"	"0.513"	"0.1354299"	"-1.71"	"-4.7561"	"-4.23e-01"	""	""
"8075"	"0.534"	"0.1569076"	"1.65"	"-4.7561"	"4.97e-01"	"LRRC8D"	"leucine rich repeat containing 8 family member D"
"7431"	"0.534"	"0.1569311"	"1.65"	"-4.7563"	"2.87e-01"	"RGS22"	"regulator of G-protein signaling 22"
"2341"	"0.514"	"0.1354839"	"1.71"	"-4.7565"	"2.43e-01"	"ZNF19"	"zinc finger protein 19"
"12591"	"0.534"	"0.1570228"	"-1.65"	"-4.7568"	"-4.57e-01"	"DDX3Y"	"DEAD-box helicase 3, Y-linked"
"5903"	"0.534"	"0.1570742"	"1.65"	"-4.7571"	"3.08e-01"	"LOC100652931"	"RNA binding motif protein, Y-linked, family 1, member A1 pseudogene"
"17693"	"0.514"	"0.1355854"	"1.71"	"-4.7571"	"3.20e-01"	""	""
"13873"	"0.514"	"0.1355882"	"-1.71"	"-4.7572"	"-2.33e-01"	"PCSK6"	"proprotein convertase subtilisin/kexin type 6"
"6561"	"0.514"	"0.1356045"	"-1.71"	"-4.7573"	"-3.93e-01"	"CLIP1"	"CAP-Gly domain containing linker protein 1"
"10726"	"0.514"	"0.1356186"	"-1.71"	"-4.7574"	"-4.20e-01"	"FLRT1"	"fibronectin leucine rich transmembrane protein 1"
"2498"	"0.534"	"0.157138"	"-1.65"	"-4.7574"	"-2.93e-01"	"SLC27A4"	"solute carrier family 27 member 4"
"8676"	"0.514"	"0.1356482"	"-1.71"	"-4.7575"	"-3.03e-01"	"BRS3"	"bombesin receptor subtype 3"
"16317"	"0.514"	"0.1356691"	"1.71"	"-4.7577"	"5.77e-01"	"FAM46A"	"family with sequence similarity 46 member A"
"16136"	"0.534"	"0.1572411"	"1.65"	"-4.758"	"3.43e-01"	""	""
"9252"	"0.514"	"0.1357351"	"1.71"	"-4.7581"	"2.17e-01"	"AFG3L2"	"AFG3 like matrix AAA peptidase subunit 2"
"16450"	"0.534"	"0.157284"	"1.65"	"-4.7583"	"5.20e-01"	"FOXD2"	"forkhead box D2"
"10707"	"0.514"	"0.1358233"	"-1.71"	"-4.7587"	"-3.87e-01"	"SPOCK2"	"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2"
"18402"	"0.534"	"0.1573816"	"1.65"	"-4.7588"	"8.83e-01"	""	""
"9023"	"0.534"	"0.157385"	"-1.65"	"-4.7588"	"-2.80e-01"	"PRR5"	"proline rich 5"
"1545"	"0.514"	"0.1358473"	"-1.71"	"-4.7589"	"-7.60e-01"	"WNK2"	"WNK lysine deficient protein kinase 2"
"14219"	"0.514"	"0.1358512"	"-1.71"	"-4.7589"	"-3.73e-01"	""	""
"12526"	"0.556"	"0.1812618"	"-1.60"	"-4.7589"	"-3.45e-01"	"EPHB4"	"EPH receptor B4"
"269"	"0.535"	"0.15743"	"1.65"	"-4.7591"	"3.87e-01"	"PSMD4"	"proteasome 26S subunit, non-ATPase 4"
"8494"	"0.602"	"0.231117"	"-1.47"	"-4.7595"	"-3.70e-01"	"CLEC4A"	"C-type lectin domain family 4 member A"
"15759"	"0.514"	"0.1360061"	"1.71"	"-4.7599"	"3.40e-01"	"C12orf76"	"chromosome 12 open reading frame 76"
"15032"	"0.514"	"0.1361091"	"-1.71"	"-4.7606"	"-5.17e-01"	""	""
"79"	"0.556"	"0.1815981"	"-1.60"	"-4.7606"	"-2.90e-01"	"POMP"	"proteasome maturation protein"
"6567"	"0.535"	"0.1577094"	"1.65"	"-4.7607"	"6.77e-01"	"NCDN"	"neurochondrin"
"17359"	"0.536"	"0.1579342"	"-1.65"	"-4.7619"	"-4.33e-01"	""	""
"13785"	"0.514"	"0.1363304"	"-1.71"	"-4.762"	"-3.57e-01"	""	""
"9750"	"0.514"	"0.1363614"	"-1.71"	"-4.7622"	"-3.73e-01"	"ZBTB17"	"zinc finger and BTB domain containing 17"
"18838"	"0.514"	"0.1364111"	"-1.71"	"-4.7625"	"-3.10e-01"	"TECTA"	"tectorin alpha"
"12765"	"0.514"	"0.136437"	"1.71"	"-4.7627"	"3.13e-01"	"NUMA1"	"nuclear mitotic apparatus protein 1"
"7974"	"0.536"	"0.158077"	"1.64"	"-4.7627"	"4.87e-01"	"ZC3H14"	"zinc finger CCCH-type containing 14"
"20479"	"0.514"	"0.1364612"	"-1.71"	"-4.7629"	"-4.33e-01"	"DTX3L"	"deltex E3 ubiquitin ligase 3L"
"5581"	"0.514"	"0.1364742"	"-1.71"	"-4.763"	"-4.27e-01"	"GATM"	"glycine amidinotransferase"
"12404"	"0.514"	"0.1365044"	"1.71"	"-4.7632"	"6.67e-01"	"ABL1"	"ABL proto-oncogene 1, non-receptor tyrosine kinase"
"4464"	"0.536"	"0.1581615"	"1.64"	"-4.7632"	"3.90e-01"	"ENO2"	"enolase 2"
"7368"	"0.536"	"0.1581758"	"-1.64"	"-4.7633"	"-4.47e-01"	"PSG11"	"pregnancy specific beta-1-glycoprotein 11"
"8204"	"0.514"	"0.1365377"	"-1.71"	"-4.7634"	"-4.00e-01"	"STX2"	"syntaxin 2"
"1491"	"0.536"	"0.1582446"	"-1.64"	"-4.7637"	"-3.00e-01"	"EXOSC2"	"exosome component 2"
"16997"	"0.514"	"0.1366163"	"-1.71"	"-4.7639"	"-1.08"	"MUM1"	"melanoma associated antigen (mutated) 1"
"2293"	"0.536"	"0.1583465"	"1.64"	"-4.7643"	"3.73e-01"	"PARP4"	"poly(ADP-ribose) polymerase family member 4"
"10538"	"0.536"	"0.1583465"	"-1.64"	"-4.7643"	"-3.73e-01"	"FAM35A"	"family with sequence similarity 35 member A"
"11189"	"0.514"	"0.1366829"	"1.71"	"-4.7643"	"5.03e-01"	"BRE"	"brain and reproductive organ-expressed (TNFRSF1A modulator)"
"17702"	"0.514"	"0.1366914"	"1.71"	"-4.7644"	"5.00e-01"	"FLI1"	"Fli-1 proto-oncogene, ETS transcription factor"
"14569"	"0.514"	"0.1366986"	"-1.71"	"-4.7644"	"-2.77e-01"	"HSPC081"	"uncharacterized LOC100286989"
"15347"	"0.536"	"0.1584267"	"1.64"	"-4.7647"	"4.93e-01"	"KIAA1671"	"KIAA1671"
"12335"	"0.536"	"0.1584507"	"1.64"	"-4.7648"	"4.40e-01"	"CD163"	"CD163 molecule"
"16938"	"0.515"	"0.1367888"	"1.71"	"-4.765"	"2.20e-01"	""	""
"8193"	"0.536"	"0.1585506"	"-1.64"	"-4.7654"	"-3.53e-01"	"DDX42"	"DEAD-box helicase 42"
"20597"	"0.515"	"0.1368789"	"-1.71"	"-4.7656"	"-8.37e-01"	""	""
"20879"	"0.515"	"0.1368853"	"1.71"	"-4.7656"	"4.20e-01"	"USP45"	"ubiquitin specific peptidase 45"
"15943"	"0.515"	"0.1369609"	"-1.71"	"-4.7661"	"-4.13e-01"	"MRPL9"	"mitochondrial ribosomal protein L9"
"10799"	"0.515"	"0.136983"	"-1.71"	"-4.7663"	"-3.93e-01"	"SH2D3A"	"SH2 domain containing 3A"
"8222"	"0.515"	"0.1370277"	"1.71"	"-4.7666"	"5.60e-01"	"TRPC5"	"transient receptor potential cation channel subfamily C member 5"
"12067"	"0.515"	"0.1370409"	"-1.70"	"-4.7666"	"-3.73e-01"	"PLXNB1"	"plexin B1"
"20056"	"0.536"	"0.1588065"	"-1.64"	"-4.7668"	"-6.67e-01"	""	""
"18098"	"0.515"	"0.1370948"	"-1.70"	"-4.767"	"-1.04"	""	""
"8366"	"0.515"	"0.1371405"	"1.70"	"-4.7673"	"5.13e-01"	"WDR45B"	"WD repeat domain 45B"
"19859"	"0.536"	"0.158899"	"1.64"	"-4.7674"	"3.87e-01"	"LOC93444"	"uncharacterized LOC93444"
"11763"	"0.515"	"0.1371982"	"-1.70"	"-4.7677"	"-4.13e-01"	"EPYC"	"epiphycan"
"20326"	"0.515"	"0.1372053"	"-1.70"	"-4.7677"	"-5.00e-01"	"ARHGEF37"	"Rho guanine nucleotide exchange factor 37"
"9163"	"0.537"	"0.1589747"	"-1.64"	"-4.7678"	"-3.10e-01"	"LOC100652768"	"uncharacterized LOC100652768"
"9917"	"0.515"	"0.1372471"	"1.70"	"-4.768"	"4.90e-01"	"LPAR2"	"lysophosphatidic acid receptor 2"
"17463"	"0.515"	"0.1373233"	"-1.70"	"-4.7685"	"-4.63e-01"	"DOT1L"	"DOT1 like histone lysine methyltransferase"
"9928"	"0.515"	"0.1373352"	"-1.70"	"-4.7686"	"-6.10e-01"	"ILK"	"integrin linked kinase"
"8409"	"0.515"	"0.1373655"	"1.70"	"-4.7688"	"3.43e-01"	"MAPT"	"microtubule associated protein tau"
"1398"	"0.515"	"0.1374025"	"-1.70"	"-4.769"	"-4.20e-01"	"SMC6"	"structural maintenance of chromosomes 6"
"16970"	"0.515"	"0.1374261"	"1.70"	"-4.7691"	"3.27e-01"	""	""
"2967"	"0.537"	"0.1592332"	"1.64"	"-4.7692"	"4.03e-01"	"MGST1"	"microsomal glutathione S-transferase 1"
"6857"	"0.605"	"0.233711"	"-1.46"	"-4.7693"	"-3.80e-01"	"ITIH2"	"inter-alpha-trypsin inhibitor heavy chain 2"
"2263"	"0.537"	"0.1592688"	"-1.64"	"-4.7694"	"-3.13e-01"	"CYP17A1"	"cytochrome P450 family 17 subfamily A member 1"
"12855"	"0.515"	"0.1375003"	"-1.70"	"-4.7696"	"-4.90e-01"	"RNF115"	"ring finger protein 115"
"5064"	"0.58"	"0.2053232"	"1.49"	"-4.7697"	"4.80e-01"	"MARK2"	"microtubule affinity regulating kinase 2"
"1144"	"0.537"	"0.1593675"	"1.64"	"-4.77"	"2.70e-01"	"NLN"	"neurolysin"
"2125"	"0.537"	"0.1594048"	"1.64"	"-4.7702"	"8.17e-01"	"SLC9A1"	"solute carrier family 9 member A1"
"5370"	"0.537"	"0.1594382"	"-1.64"	"-4.7704"	"-2.90e-01"	""	""
"8305"	"0.537"	"0.1595068"	"-1.64"	"-4.7708"	"-3.57e-01"	""	""
"5934"	"0.515"	"0.137745"	"-1.70"	"-4.7712"	"-3.13e-01"	"RARS"	"arginyl-tRNA synthetase"
"14232"	"0.515"	"0.137745"	"-1.70"	"-4.7712"	"-3.13e-01"	"C14orf105"	"chromosome 14 open reading frame 105"
"800"	"0.559"	"0.1838318"	"-1.59"	"-4.7716"	"-2.90e-01"	"KCNJ6"	"potassium voltage-gated channel subfamily J member 6"
"4176"	"0.538"	"0.1597686"	"1.64"	"-4.7722"	"2.73e-01"	"LRRC14"	"leucine rich repeat containing 14"
