"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"ID5454"	"0.26899"	"7.39e-02"	"-1.927187"	"-4.51209"	"-1.14543704"	""	""
"ID6841"	"0.26916"	"7.39e-02"	"1.9267293"	"-4.5128"	"1.39805117"	""	""
"ID13383"	"0.26937"	"7.40e-02"	"1.9261807"	"-4.51366"	"1.27786346"	"CYP2J2"	"cytochrome P450, family 2, subfamily J, polypeptide 2"
"ID1570"	"0.26937"	"7.40e-02"	"-1.9260577"	"-4.51385"	"-0.32931071"	"PMS2L1"	"postmeiotic segregation increased 2-like 1"
"ID5704"	"0.26953"	"7.41e-02"	"1.9255743"	"-4.5146"	"0.67568504"	"TSSC4"	"tumor suppressing subtransferable candidate 4"
"ID3132"	"0.26953"	"7.41e-02"	"-1.9254183"	"-4.51484"	"-0.64794167"	"KDELR2"	"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2"
"ID3945"	"0.26953"	"7.41e-02"	"1.9253449"	"-4.51496"	"0.85580125"	""	""
"ID6372"	"0.26961"	"7.42e-02"	"-1.9250655"	"-4.51539"	"-0.57514121"	"ALDH1A2"	"aldehyde dehydrogenase 1 family, member A2"
"ID11319"	"0.26995"	"7.43e-02"	"1.9242529"	"-4.51666"	"0.74502583"	"LETM1"	"leucine zipper-EF-hand containing transmembrane protein 1"
"ID5684"	"0.27004"	"7.43e-02"	"1.9239419"	"-4.51714"	"0.44840779"	"PRSS16"	"protease, serine, 16 (thymus)"
"ID8171"	"0.27004"	"7.43e-02"	"-1.9238188"	"-4.51733"	"-1.27906108"	"ZBTB48"	"zinc finger and BTB domain containing 48"
"ID7290"	"0.27046"	"7.45e-02"	"1.9228492"	"-4.51884"	"0.98925567"	"DNAJB2"	"DnaJ (Hsp40) homolog, subfamily B, member 2"
"ID2853"	"0.27056"	"7.45e-02"	"-1.922527"	"-4.51934"	"-0.85365121"	"MYO1E"	"myosin IE"
"ID6106"	"0.27074"	"7.46e-02"	"1.921988"	"-4.52018"	"1.88391146"	"SEL1L"	"sel-1 suppressor of lin-12-like (C. elegans)"
"ID9910"	"0.27074"	"7.46e-02"	"1.921912"	"-4.5203"	"2.08233275"	""	""
"ID10682"	"0.2711"	"7.47e-02"	"-1.9210602"	"-4.52162"	"-0.469061"	"GLUD1"	"glutamate dehydrogenase 1"
"ID5524"	"0.27112"	"7.47e-02"	"1.9208646"	"-4.52192"	"0.52379846"	"SURF1"	"surfeit 1"
"ID10400"	"0.27112"	"7.47e-02"	"-1.920771"	"-4.52207"	"-0.36523371"	"CHST10"	"carbohydrate sulfotransferase 10"
"ID8429"	"0.27116"	"7.48e-02"	"1.9205581"	"-4.5224"	"0.33950754"	"FAM48A"	"family with sequence similarity 48, member A"
"ID8035"	"0.27159"	"7.49e-02"	"1.9195684"	"-4.52394"	"0.47214"	"POU4F1"	"POU class 4 homeobox 1"
"ID10318"	"0.27159"	"7.49e-02"	"1.9194372"	"-4.52414"	"0.71266779"	"PSMA6"	"proteasome (prosome, macropain) subunit, alpha type, 6"
"ID14664"	"0.27199"	"7.51e-02"	"1.9183982"	"-4.52575"	"0.43013858"	"ANAPC10"	"anaphase promoting complex subunit 10"
"ID6661"	"0.27199"	"7.51e-02"	"-1.9183936"	"-4.52576"	"-0.50727958"	"CDH17"	"cadherin 17, LI cadherin (liver-intestine)"
"ID11063"	"0.27233"	"7.52e-02"	"-1.9174758"	"-4.52719"	"-0.38905558"	"NUP98"	"nucleoporin 98kDa"
"ID12003"	"0.27233"	"7.52e-02"	"-1.917396"	"-4.52731"	"-0.31165467"	""	""
"ID15583"	"0.27233"	"7.52e-02"	"-1.9173352"	"-4.5274"	"-0.54446504"	"CD97"	"CD97 molecule"
"ID8092"	"0.27248"	"7.53e-02"	"-1.9169157"	"-4.52806"	"-0.43760558"	"ZNRD1"	"zinc ribbon domain containing 1"
"ID1897"	"0.27266"	"7.53e-02"	"-1.916302"	"-4.52901"	"-1.27671392"	""	""
"ID10155"	"0.27266"	"7.54e-02"	"1.9158886"	"-4.52965"	"0.53114154"	"LIMA1"	"LIM domain and actin binding 1"
"ID10680"	"0.27266"	"7.54e-02"	"1.9158801"	"-4.52966"	"1.76755746"	"CBX3"	"chromobox homolog 3 (HP1 gamma homolog, Drosophila)"
"ID11280"	"0.27266"	"7.54e-02"	"-1.9158281"	"-4.52974"	"-2.15268137"	""	""
"ID2543"	"0.27266"	"7.54e-02"	"1.9158265"	"-4.52975"	"0.50102413"	""	""
"ID1142"	"0.27266"	"7.54e-02"	"-1.915607"	"-4.53009"	"-0.96324375"	"MEIS2"	"Meis homeobox 2"
"ID15119"	"0.27266"	"7.54e-02"	"1.915574"	"-4.53014"	"0.83379242"	"HTATSF1"	"HIV-1 Tat specific factor 1"
"ID13129"	"0.27266"	"7.54e-02"	"1.9155601"	"-4.53016"	"0.42062583"	"AP1G1"	"adaptor-related protein complex 1, gamma 1 subunit"
"ID7628"	"0.27267"	"7.55e-02"	"1.915423"	"-4.53037"	"0.4507135"	"SLC35A1"	"solute carrier family 35 (CMP-sialic acid transporter), member A1"
"ID7377"	"0.27289"	"7.55e-02"	"-1.914764"	"-4.53139"	"-0.44719121"	"GTF2H4"	"general transcription factor IIH, polypeptide 4, 52kDa"
"ID11606"	"0.27289"	"7.56e-02"	"-1.9147106"	"-4.53148"	"-1.07751633"	"HK3"	"hexokinase 3 (white cell)"
"ID13635"	"0.27289"	"7.56e-02"	"1.9146093"	"-4.53163"	"0.46971108"	""	""
"ID8918"	"0.27296"	"7.56e-02"	"-1.9143615"	"-4.53202"	"-0.82306929"	"SSR1"	"signal sequence receptor, alpha (translocon-associated protein alpha)"
"ID4306"	"0.27315"	"7.57e-02"	"1.9137958"	"-4.53289"	"0.51388913"	""	""
"ID6879"	"0.27315"	"7.57e-02"	"-1.9137172"	"-4.53302"	"-0.54373363"	"IFITM2///IFITM1"	"interferon induced transmembrane protein 2 (1-8D)///interferon induced transmembrane protein 1 (9-27)"
"ID2562"	"0.27357"	"7.58e-02"	"1.9126605"	"-4.53465"	"0.45265121"	"HOXB6"	"homeobox B6"
"ID13899"	"0.27357"	"7.58e-02"	"-1.9126244"	"-4.53471"	"-0.72576263"	"SLC35D2"	"solute carrier family 35, member D2"
"ID15854"	"0.27364"	"7.59e-02"	"1.9122872"	"-4.53523"	"0.36857246"	"FAAH"	"fatty acid amide hydrolase"
"ID3562"	"0.27364"	"7.59e-02"	"-1.9122213"	"-4.53534"	"-0.49534279"	"LGALS4"	"lectin, galactoside-binding, soluble, 4 (galectin 4)"
"ID9906"	"0.27364"	"7.59e-02"	"1.9121204"	"-4.53549"	"1.41296021"	""	""
"ID4983"	"0.274"	"7.60e-02"	"1.9112863"	"-4.53678"	"0.82565554"	"RBM10"	"RNA binding motif protein 10"
"ID15525"	"0.27401"	"7.60e-02"	"-1.9111396"	"-4.53701"	"-0.51310408"	""	""
"ID6035"	"0.27409"	"7.61e-02"	"1.9108628"	"-4.53744"	"0.44729146"	"FTCD"	"formiminotransferase cyclodeaminase"
"ID11139"	"0.27454"	"7.63e-02"	"1.909638"	"-4.53934"	"0.64438217"	"SLN"	"sarcolipin"
"ID13285"	"0.27454"	"7.63e-02"	"-1.909504"	"-4.53954"	"-0.55627729"	"CLDN15"	"claudin 15"
"ID937"	"0.27454"	"7.63e-02"	"-1.9094837"	"-4.53958"	"-1.77225346"	"RAB8B"	"RAB8B, member RAS oncogene family"
"ID6069"	"0.27454"	"7.63e-02"	"-1.9094683"	"-4.5396"	"-1.00288296"	"MGAM"	"maltase-glucoamylase (alpha-glucosidase)"
"ID14510"	"0.27454"	"7.63e-02"	"1.9093412"	"-4.5398"	"0.59097579"	"PRDX3"	"peroxiredoxin 3"
"ID2646"	"0.27458"	"7.63e-02"	"-1.9091062"	"-4.54016"	"-0.68254796"	"SP1"	"Sp1 transcription factor"
"ID16223"	"0.27458"	"7.63e-02"	"1.9090162"	"-4.5403"	"0.30834717"	"TSG101"	"tumor susceptibility gene 101"
"ID10502"	"0.27463"	"7.64e-02"	"-1.9087992"	"-4.54064"	"-0.84641696"	"SNTG1"	"syntrophin, gamma 1"
"ID7198"	"0.27465"	"7.64e-02"	"1.9086393"	"-4.54088"	"0.72492975"	"CFHR1///CFH"	"complement factor H-related 1///complement factor H"
"ID11660"	"0.27469"	"7.64e-02"	"1.9084396"	"-4.54119"	"0.32329808"	"TGFBR2"	"transforming growth factor, beta receptor II (70/80kDa)"
"ID4029"	"0.27475"	"7.65e-02"	"-1.9081689"	"-4.54161"	"-0.53787433"	"ZMYM4"	"zinc finger, MYM-type 4"
"ID9356"	"0.27475"	"7.65e-02"	"1.9080691"	"-4.54177"	"0.37683133"	""	""
"ID5170"	"0.27478"	"7.65e-02"	"-1.9078095"	"-4.54217"	"-0.32930263"	"CENPB"	"centromere protein B, 80kDa"
"ID5367"	"0.27478"	"7.65e-02"	"-1.9077744"	"-4.54222"	"-0.64198817"	""	""
"ID14407"	"0.27491"	"7.66e-02"	"-1.9073897"	"-4.54282"	"-0.84235038"	"PMAIP1"	"phorbol-12-myristate-13-acetate-induced protein 1"
"ID6224"	"0.2753"	"7.67e-02"	"-1.9063792"	"-4.54438"	"-0.65974721"	"ME3"	"malic enzyme 3, NADP(+)-dependent, mitochondrial"
"ID569"	"0.2753"	"7.67e-02"	"-1.9063613"	"-4.54441"	"-0.60903712"	""	""
"ID14393"	"0.27539"	"7.68e-02"	"1.9059983"	"-4.54497"	"0.73560846"	"CXCL12"	"chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)"
"ID15413"	"0.27539"	"7.68e-02"	"-1.9059295"	"-4.54508"	"-1.25237633"	"CPS1"	"carbamoyl-phosphate synthetase 1, mitochondrial"
"ID15366"	"0.27563"	"7.69e-02"	"1.905223"	"-4.54617"	"0.694289"	"DLEC1"	"deleted in lung and esophageal cancer 1"
"ID6324"	"0.27563"	"7.69e-02"	"1.9051355"	"-4.5463"	"1.18215792"	"CACNB1"	"calcium channel, voltage-dependent, beta 1 subunit"
"ID7489"	"0.27563"	"7.69e-02"	"-1.905098"	"-4.54636"	"-0.82658058"	"FLJ12595///ERCC8"	"guanine nucleotide binding protein-like 3 (nucleolar)-like pseudogene///excision repair cross-complementing rodent repair deficiency, complementation group 8"
"ID11"	"0.27583"	"7.70e-02"	"1.9044752"	"-4.54733"	"0.71936188"	"CLIP1"	"CAP-GLY domain containing linker protein 1"
"ID15404"	"0.27583"	"7.70e-02"	"-1.9044559"	"-4.54736"	"-0.36702942"	"ATP1A1"	"ATPase, Na+/K+ transporting, alpha 1 polypeptide"
"ID3650"	"0.276"	"7.70e-02"	"1.9039886"	"-4.54808"	"0.42939704"	"ATP5E"	"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit"
"ID13086"	"0.27626"	"7.71e-02"	"1.9033088"	"-4.54913"	"0.96107875"	"CXCR6"	"chemokine (C-X-C motif) receptor 6"
"ID10181"	"0.27626"	"7.71e-02"	"1.9031902"	"-4.54931"	"0.32389146"	"WDR1"	"WD repeat domain 1"
"ID8697"	"0.27626"	"7.72e-02"	"-1.9030933"	"-4.54946"	"-0.53793371"	""	""
"ID8295"	"0.27627"	"7.72e-02"	"1.9029544"	"-4.54968"	"0.75098058"	"ATXN2L"	"ataxin 2-like"
"ID3377"	"0.27654"	"7.73e-02"	"1.9022274"	"-4.5508"	"0.786721"	"ZNF423"	"zinc finger protein 423"
"ID9595"	"0.27654"	"7.73e-02"	"-1.9021803"	"-4.55087"	"-0.43671483"	"PIGA"	"phosphatidylinositol glycan anchor biosynthesis, class A (paroxysmal nocturnal hemoglobinuria)"
"ID4225"	"0.27665"	"7.73e-02"	"-1.9018337"	"-4.55141"	"-0.59241563"	"H1F0"	"H1 histone family, member 0"
"ID10229"	"0.27699"	"7.74e-02"	"1.9010297"	"-4.55265"	"0.40895888"	"ANXA3"	"annexin A3"
"ID15694"	"0.27723"	"7.75e-02"	"1.9003223"	"-4.55374"	"0.43587646"	"RFX2"	"regulatory factor X, 2 (influences HLA class II expression)"
"ID4175"	"0.27723"	"7.75e-02"	"-1.9003174"	"-4.55375"	"-1.16777971"	"TLE2"	"transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)"
"ID5801"	"0.27728"	"7.76e-02"	"-1.9000613"	"-4.55414"	"-1.9900095"	""	""
"ID4567"	"0.27728"	"7.76e-02"	"1.8999671"	"-4.55429"	"1.41362192"	"CXCL9"	"chemokine (C-X-C motif) ligand 9"
"ID6475"	"0.27734"	"7.76e-02"	"1.8997127"	"-4.55468"	"0.39197542"	"ZNF140"	"zinc finger protein 140"
"ID9689"	"0.27734"	"7.77e-02"	"1.8995549"	"-4.55493"	"0.52410721"	"MYST3"	"MYST histone acetyltransferase (monocytic leukemia) 3"
"ID7223"	"0.27734"	"7.77e-02"	"1.8994896"	"-4.55503"	"0.34823633"	"CSNK1A1"	"casein kinase 1, alpha 1"
"ID7277"	"0.27734"	"7.77e-02"	"-1.8993166"	"-4.55529"	"-0.27555579"	"MLX"	"MAX-like protein X"
"ID3357"	"0.27734"	"7.77e-02"	"-1.8991373"	"-4.55557"	"-0.53028017"	"SLC37A1"	"solute carrier family 37 (glycerol-3-phosphate transporter), member 1"
"ID7579"	"0.27734"	"7.77e-02"	"1.8990461"	"-4.55571"	"0.747067"	"POU6F1"	"POU class 6 homeobox 1"
"ID13314"	"0.27734"	"7.77e-02"	"1.899013"	"-4.55576"	"2.49558517"	""	""
"ID15145"	"0.27737"	"7.78e-02"	"-1.898808"	"-4.55608"	"-0.40464046"	""	""
"ID10180"	"0.27737"	"7.78e-02"	"-1.898703"	"-4.55624"	"-1.82268146"	"RASGRP1"	"RAS guanyl releasing protein 1 (calcium and DAG-regulated)"
"ID984"	"0.27742"	"7.78e-02"	"-1.898481"	"-4.55658"	"-0.81649658"	""	""
"ID1016"	"0.27773"	"7.79e-02"	"-1.8977427"	"-4.55772"	"-2.01777867"	""	""
"ID4822"	"0.27782"	"7.80e-02"	"1.8974491"	"-4.55818"	"0.47592987"	""	""
"ID2595"	"0.27787"	"7.80e-02"	"1.8972237"	"-4.55852"	"0.44351571"	"CD93"	"CD93 molecule"
"ID2279"	"0.27797"	"7.81e-02"	"1.8967383"	"-4.55927"	"0.6556665"	""	""
"ID12693"	"0.27797"	"7.81e-02"	"1.8966548"	"-4.5594"	"0.40819446"	"BCKDHB"	"branched chain keto acid dehydrogenase E1, beta polypeptide (maple syrup urine disease)"
"ID5158"	"0.27797"	"7.81e-02"	"-1.8965704"	"-4.55953"	"-0.400857"	""	""
"ID13113"	"0.27797"	"7.81e-02"	"-1.8965102"	"-4.55962"	"-0.38043725"	"CNTNAP1"	"contactin associated protein 1"
"ID14631"	"0.27797"	"7.81e-02"	"-1.8964277"	"-4.55975"	"-0.51453342"	"STX6"	"syntaxin 6"
"ID1443"	"0.27801"	"7.81e-02"	"1.8961987"	"-4.5601"	"0.45226458"	"MR1"	"major histocompatibility complex, class I-related"
"ID6361"	"0.27801"	"7.81e-02"	"1.8961165"	"-4.56023"	"0.42624613"	"ZFYVE9"	"zinc finger, FYVE domain containing 9"
"ID7918"	"0.27804"	"7.82e-02"	"1.8958377"	"-4.56066"	"0.48243163"	"DR1"	"down-regulator of transcription 1, TBP-binding (negative cofactor 2)"
"ID14321"	"0.27804"	"7.82e-02"	"-1.8957488"	"-4.5608"	"-0.61537125"	"DNASE1"	"deoxyribonuclease I"
"ID4946"	"0.27804"	"7.82e-02"	"1.8956921"	"-4.56089"	"0.68754904"	"OR7E156P"	"olfactory receptor, family 7, subfamily E, member 156 pseudogene"
"ID10091"	"0.2781"	"7.82e-02"	"1.8954568"	"-4.56125"	"2.21655629"	""	""
"ID10845"	"0.27814"	"7.83e-02"	"1.8951801"	"-4.56168"	"1.49578529"	""	""
"ID12671"	"0.27814"	"7.83e-02"	"-1.8951369"	"-4.56174"	"-0.71555571"	"SPP1"	"secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)"
"ID506"	"0.2783"	"7.83e-02"	"1.8946726"	"-4.56246"	"0.46696275"	"SLC6A8"	"solute carrier family 6 (neurotransmitter transporter, creatine), member 8"
"ID13711"	"0.2783"	"7.84e-02"	"-1.8945632"	"-4.56263"	"-0.30149167"	""	""
"ID11477"	"0.27831"	"7.84e-02"	"-1.8944309"	"-4.56283"	"-0.36555854"	"TBCA"	"tubulin folding cofactor A"
"ID9269"	"0.27846"	"7.84e-02"	"-1.8940027"	"-4.56349"	"-0.34364012"	"GSS"	"glutathione synthetase"
"ID789"	"0.27861"	"7.85e-02"	"1.8935206"	"-4.56423"	"1.25352188"	"TDO2"	"tryptophan 2,3-dioxygenase"
"ID1222"	"0.27861"	"7.85e-02"	"-1.8934177"	"-4.56439"	"-0.65181992"	"CLK1"	"CDC-like kinase 1"
"ID12959"	"0.27861"	"7.85e-02"	"-1.89335"	"-4.5645"	"-0.55154367"	"DBF4"	"DBF4 homolog (S. cerevisiae)"
"ID10764"	"0.27872"	"7.86e-02"	"-1.8930213"	"-4.565"	"-1.17652633"	"TNFRSF11B"	"tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)"
"ID14120"	"0.27878"	"7.86e-02"	"1.892773"	"-4.56538"	"1.34489963"	"S100A2"	"S100 calcium binding protein A2"
"ID9274"	"0.27878"	"7.86e-02"	"-1.892664"	"-4.56555"	"-0.38758771"	"AK2"	"adenylate kinase 2"
"ID6533"	"0.27918"	"7.88e-02"	"1.8917438"	"-4.56697"	"0.51214446"	"GSTM2"	"glutathione S-transferase M2 (muscle)"
"ID329"	"0.27926"	"7.88e-02"	"1.8914647"	"-4.5674"	"2.39265858"	""	""
"ID5078"	"0.27963"	"7.89e-02"	"1.8906049"	"-4.56872"	"0.37656271"	"SYN3"	"synapsin III"
"ID10463"	"0.27996"	"7.90e-02"	"-1.8898278"	"-4.56992"	"-0.329031"	"HARS2"	"histidyl-tRNA synthetase 2, mitochondrial (putative)"
"ID4556"	"0.28"	"7.91e-02"	"1.8896365"	"-4.57021"	"0.6189725"	"GCSH"	"glycine cleavage system protein H (aminomethyl carrier)"
"ID8977"	"0.28003"	"7.91e-02"	"-1.8894631"	"-4.57048"	"-0.46002092"	"SLC39A6"	"solute carrier family 39 (zinc transporter), member 6"
"ID12452"	"0.28018"	"7.92e-02"	"-1.8888375"	"-4.57144"	"-0.55000121"	"ALOX5AP"	"arachidonate 5-lipoxygenase-activating protein"
"ID15246"	"0.28018"	"7.92e-02"	"1.8887498"	"-4.57158"	"0.41053846"	"CSF2RB"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"
"ID4921"	"0.28018"	"7.92e-02"	"1.8887069"	"-4.57164"	"0.39740342"	"AP1G1"	"adaptor-related protein complex 1, gamma 1 subunit"
"ID14947"	"0.28018"	"7.92e-02"	"-1.8886801"	"-4.57169"	"-0.35083838"	"SLC5A6"	"solute carrier family 5 (sodium-dependent vitamin transporter), member 6"
"ID9865"	"0.28059"	"7.93e-02"	"1.8877421"	"-4.57313"	"0.42579742"	"DHDH"	"dihydrodiol dehydrogenase (dimeric)"
"ID10423"	"0.2807"	"7.94e-02"	"1.8874026"	"-4.57365"	"0.44280629"	"SFRS16"	"splicing factor, arginine/serine-rich 16"
"ID2330"	"0.28085"	"7.94e-02"	"1.8868864"	"-4.57444"	"0.46489021"	"ME2"	"malic enzyme 2, NAD(+)-dependent, mitochondrial"
"ID2780"	"0.28085"	"7.95e-02"	"1.8868693"	"-4.57447"	"0.45331288"	"ATP7B"	"ATPase, Cu++ transporting, beta polypeptide"
"ID15283"	"0.28095"	"7.95e-02"	"1.8865467"	"-4.57497"	"0.86431717"	"PRRX1"	"paired related homeobox 1"
"ID14851"	"0.28097"	"7.95e-02"	"1.8863989"	"-4.57519"	"0.30764646"	"NCOA3"	"nuclear receptor coactivator 3"
"ID14032"	"0.28098"	"7.95e-02"	"-1.8862569"	"-4.57541"	"-0.2800965"	"CTRB1"	"chymotrypsinogen B1"
"ID3736"	"0.28108"	"7.96e-02"	"-1.8859369"	"-4.5759"	"-1.05542408"	"ME1"	"malic enzyme 1, NADP(+)-dependent, cytosolic"
"ID1356"	"0.2812"	"7.96e-02"	"1.8855059"	"-4.57657"	"0.45974658"	"PGS1"	"phosphatidylglycerophosphate synthase 1"
"ID9833"	"0.2812"	"7.97e-02"	"-1.8854704"	"-4.57662"	"-0.33918613"	"SCML2"	"sex comb on midleg-like 2 (Drosophila)"
"ID3042"	"0.28127"	"7.97e-02"	"1.8851986"	"-4.57704"	"1.58302004"	""	""
"ID2766"	"0.28139"	"7.97e-02"	"-1.8848107"	"-4.57764"	"-0.43616117"	"SDC4"	"syndecan 4"
"ID9137"	"0.28139"	"7.98e-02"	"-1.884674"	"-4.57785"	"-0.58720033"	"C1orf41"	"chromosome 1 open reading frame 41"
"ID15031"	"0.28139"	"7.98e-02"	"-1.8846038"	"-4.57795"	"-0.97794987"	""	""
"ID16124"	"0.28152"	"7.98e-02"	"-1.884235"	"-4.57852"	"-0.82450904"	"EIF2B3"	"eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa"
"ID2406"	"0.28156"	"7.99e-02"	"1.8839328"	"-4.57898"	"0.45429129"	"PAFAH1B1"	"platelet-activating factor acetylhydrolase, isoform Ib, alpha subunit 45kDa"
"ID6006"	"0.28156"	"7.99e-02"	"1.8838295"	"-4.57914"	"0.54317325"	"NKX2-5"	"NK2 transcription factor related, locus 5 (Drosophila)"
"ID1350"	"0.28156"	"7.99e-02"	"-1.8838038"	"-4.57918"	"-2.49500367"	""	""
"ID9916"	"0.28161"	"7.99e-02"	"1.8835783"	"-4.57953"	"1.57332125"	""	""
"ID13399"	"0.2817"	"8.00e-02"	"-1.8832249"	"-4.58007"	"-0.46827383"	"STX4"	"syntaxin 4"
"ID15971"	"0.2817"	"8.00e-02"	"-1.8830764"	"-4.5803"	"-0.44387529"	"VAPB"	"VAMP (vesicle-associated membrane protein)-associated protein B and C"
"ID1283"	"0.2817"	"8.00e-02"	"-1.8830389"	"-4.58036"	"-1.00694775"	"CUL4B"	"cullin 4B"
"ID5674"	"0.28171"	"8.00e-02"	"-1.8829045"	"-4.58056"	"-0.3959485"	"SCAP"	"SREBF chaperone"
"ID8108"	"0.28173"	"8.00e-02"	"1.8827422"	"-4.58081"	"0.47542287"	"MSC"	"musculin (activated B-cell factor-1)"
"ID9154"	"0.28175"	"8.01e-02"	"-1.8824884"	"-4.5812"	"-0.44029017"	"ITSN2"	"intersectin 2"
"ID7777"	"0.28175"	"8.01e-02"	"1.8824643"	"-4.58124"	"0.68558983"	"AKR1B1"	"aldo-keto reductase family 1, member B1 (aldose reductase)"
"ID7584"	"0.28181"	"8.01e-02"	"-1.8822379"	"-4.58159"	"-0.49479771"	""	""
"ID7891"	"0.28206"	"8.02e-02"	"-1.8816129"	"-4.58255"	"-0.28532658"	"C2"	"complement component 2"
"ID15633"	"0.28206"	"8.02e-02"	"-1.8814594"	"-4.58278"	"-0.49705592"	"HOXA2"	"homeobox A2"
"ID651"	"0.28206"	"8.02e-02"	"-1.8813916"	"-4.58289"	"-0.57483754"	"POU3F1"	"POU class 3 homeobox 1"
"ID13163"	"0.28223"	"8.04e-02"	"-1.8805093"	"-4.58424"	"-0.52807633"	"TAF1B"	"TATA box binding protein (TBP)-associated factor, RNA polymerase I, B, 63kDa"
"ID8206"	"0.28223"	"8.04e-02"	"-1.8804762"	"-4.58429"	"-1.89470737"	"PYCR1"	"pyrroline-5-carboxylate reductase 1"
"ID7827"	"0.28223"	"8.04e-02"	"-1.8803579"	"-4.58447"	"-0.52812575"	"CCNA1"	"cyclin A1"
"ID13910"	"0.28223"	"8.04e-02"	"-1.880356"	"-4.58448"	"-0.63136912"	"ADCY9"	"adenylate cyclase 9"
"ID9355"	"0.28223"	"8.04e-02"	"1.8803224"	"-4.58453"	"0.60545442"	"PEX1"	"peroxisome biogenesis factor 1"
"ID9018"	"0.28223"	"8.04e-02"	"-1.8802612"	"-4.58462"	"-0.64760042"	"SHMT2"	"serine hydroxymethyltransferase 2 (mitochondrial)"
"ID314"	"0.28223"	"8.04e-02"	"-1.8802055"	"-4.58471"	"-0.85288342"	"ZP3"	"zona pellucida glycoprotein 3 (sperm receptor)"
"ID16047"	"0.28226"	"8.04e-02"	"1.8800359"	"-4.58497"	"0.34393212"	"HBXIP"	"hepatitis B virus x interacting protein"
"ID5055"	"0.28243"	"8.05e-02"	"1.8795809"	"-4.58567"	"0.46929504"	"CPB1"	"carboxypeptidase B1 (tissue)"
"ID10501"	"0.28252"	"8.06e-02"	"-1.8791604"	"-4.58631"	"-0.42849321"	"ACTL6A"	"actin-like 6A"
"ID4599"	"0.28252"	"8.06e-02"	"1.8790989"	"-4.58641"	"0.80594292"	""	""
"ID8822"	"0.28252"	"8.06e-02"	"-1.878968"	"-4.58661"	"-0.69980608"	""	""
"ID8005"	"0.28252"	"8.06e-02"	"-1.878929"	"-4.58667"	"-0.55990871"	"AP3B1"	"adaptor-related protein complex 3, beta 1 subunit"
"ID12282"	"0.28267"	"8.07e-02"	"-1.8785175"	"-4.5873"	"-0.76308625"	"GFRA3"	"GDNF family receptor alpha 3"
"ID5635"	"0.28267"	"8.07e-02"	"-1.8782735"	"-4.58767"	"-0.74307413"	"BBS9"	"Bardet-Biedl syndrome 9"
"ID3634"	"0.28267"	"8.07e-02"	"-1.8782066"	"-4.58777"	"-0.34178058"	"DDX52"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 52"
"ID13769"	"0.28267"	"8.07e-02"	"1.8781619"	"-4.58784"	"0.43675821"	""	""
"ID14983"	"0.28272"	"8.07e-02"	"1.8779409"	"-4.58818"	"0.47093658"	"CNTN4"	"contactin 4"
"ID11514"	"0.28283"	"8.08e-02"	"-1.8775985"	"-4.58871"	"-0.60296442"	"SEC61G"	"Sec61 gamma subunit"
"ID4485"	"0.28297"	"8.08e-02"	"1.8772129"	"-4.5893"	"0.35786258"	"BCKDHB"	"branched chain keto acid dehydrogenase E1, beta polypeptide (maple syrup urine disease)"
"ID57"	"0.28305"	"8.09e-02"	"-1.876777"	"-4.58997"	"-0.46866325"	"WT1"	"Wilms tumor 1"
"ID1500"	"0.28305"	"8.09e-02"	"1.876721"	"-4.59005"	"1.73588154"	"CA3"	"carbonic anhydrase III, muscle specific"
"ID3313"	"0.28305"	"8.09e-02"	"1.8766401"	"-4.59018"	"0.48011246"	"USP25"	"ubiquitin specific peptidase 25"
"ID7638"	"0.28305"	"8.09e-02"	"1.876573"	"-4.59028"	"0.36656462"	""	""
"ID3284"	"0.28305"	"8.10e-02"	"-1.876471"	"-4.59043"	"-0.61795917"	"SPATA8"	"spermatogenesis associated 8"
"ID11546"	"0.28305"	"8.10e-02"	"1.8763365"	"-4.59064"	"0.65377288"	"CASC4"	"cancer susceptibility candidate 4"
"ID10309"	"0.28305"	"8.10e-02"	"-1.876173"	"-4.59089"	"-0.38317842"	"MMP15"	"matrix metallopeptidase 15 (membrane-inserted)"
"ID6799"	"0.28305"	"8.10e-02"	"-1.87592"	"-4.59128"	"-0.37138246"	"MGC119295"	"similar to Williams-Beuren syndrome critical region protein 19"
"ID3841"	"0.28305"	"8.10e-02"	"-1.8758906"	"-4.59132"	"-0.62622438"	""	""
"ID1777"	"0.28305"	"8.10e-02"	"-1.8758727"	"-4.59135"	"-1.13061529"	"SOCS3"	"suppressor of cytokine signaling 3"
"ID5097"	"0.28311"	"8.11e-02"	"-1.8756306"	"-4.59172"	"-0.94976442"	"TUBB2A"	"tubulin, beta 2A"
"ID6148"	"0.28313"	"8.11e-02"	"-1.8753795"	"-4.59211"	"-0.91974258"	"AXIN1"	"axin 1"
